node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,32,GDPR,8,512,tier1_hospital,0.96,standard,20000
1,clinic_001,2000,tier_2,64,HIPAA,4,128,tier2_hospital,0.959,critical,20000
2,research_center_002,5000,tier_3,128,local,32,256,research_center,0.992,high,50000
3,mobile_unit_003,100,tier_1,16,HIPAA,2,64,mobile_unit,0.888,high,2000
4,edge_device_004,50,tier_2,4,PIPEDA,0,8,edge_device,0.727,critical,2000
5,hospital_005,5000,tier_1,128,local,8,512,tier1_hospital,0.988,high,20000
6,clinic_006,1000,tier_2,32,GDPR,2,256,tier2_hospital,0.901,critical,20000
7,research_center_007,20000,tier_3,256,local,32,512,research_center,0.986,critical,20000
8,mobile_unit_008,500,tier_1,4,local,1,32,mobile_unit,0.861,critical,2000
9,edge_device_009,50,tier_2,2,local,0,32,edge_device,0.794,critical,1000
