timestamp,round_num,total_clients,sampled_clients,num_sampled_clients,client_sampling_rate,actual_client_rate,data_sampling_rates,total_data_points,sampled_data_points,actual_data_rate
1753392356.8727205,1,10,"[2, 7, 8, 1]",4,0.4,0.4,"{2: 1.0, 7: 1.0, 8: 1.0, 1: 1.0}",,,
1753392381.8467772,2,10,"[6, 3, 2, 0]",4,0.4,0.4,"{6: 1.0, 3: 1.0, 2: 1.0, 0: 1.0}",,,
1753392404.6767268,3,10,"[4, 5, 9, 8]",4,0.4,0.4,"{4: 1.0, 5: 1.0, 9: 1.0, 8: 1.0}",,,
1753392430.743858,4,10,"[6, 3, 4, 7]",4,0.4,0.4,"{6: 1.0, 3: 1.0, 4: 1.0, 7: 1.0}",,,
1753392438.1334743,5,10,"[5, 9, 7, 2]",4,0.4,0.4,"{5: 1.0, 9: 1.0, 7: 1.0, 2: 1.0}",,,
1753392444.738914,6,10,"[5, 8, 6, 2]",4,0.4,0.4,"{5: 1.0, 8: 1.0, 6: 1.0, 2: 1.0}",,,
1753392452.7696252,7,10,"[2, 8, 0, 7]",4,0.4,0.4,"{2: 1.0, 8: 1.0, 0: 1.0, 7: 1.0}",,,
1753392460.815137,8,10,"[4, 3, 9, 2]",4,0.4,0.4,"{4: 1.0, 3: 1.0, 9: 1.0, 2: 1.0}",,,
1753392468.014744,9,10,"[2, 5, 0, 8]",4,0.4,0.4,"{2: 1.0, 5: 1.0, 0: 1.0, 8: 1.0}",,,
1753392476.1498058,10,10,"[5, 3, 8, 7]",4,0.4,0.4,"{5: 1.0, 3: 1.0, 8: 1.0, 7: 1.0}",,,
