edge,weight
0-1,82.15
0-2,407.91
0-3,5170.24
0-4,105.36
0-5,102.64
0-6,5017.64
0-7,931.57
0-8,104.06
0-9,95.67
0-10,4725.37
0-11,1962.13
0-12,5749.27
0-13,470.42
0-14,561.42
0-15,107.26
0-16,4109.3
0-17,873.09
0-18,957.57
0-19,2061.22
1-2,1126.13
1-3,581.07
1-4,2113.84
1-5,1139.1
1-6,886.24
1-7,1967.95
1-8,410.57
1-9,1076.33
1-10,5749.17
1-11,5088.14
1-12,533.17
1-13,467.4
1-14,115.95
1-15,2299.98
1-16,5619.26
1-17,455.32
1-18,1083.47
1-19,92.44
2-3,2217.72
2-4,2326.87
2-5,5731.85
2-6,1995.56
2-7,5779.8
2-8,5597.38
2-9,2026.06
2-10,598.2
2-11,2180.79
2-12,1945.18
2-13,412.06
2-14,5840.1
2-15,2366.26
2-16,115.43
2-17,1093.59
2-18,2256.38
2-19,2146.15
3-4,1801.38
3-5,5756.46
3-6,109.84
3-7,470.83
3-8,112.11
3-9,450.54
3-10,2394.6
3-11,1036.27
3-12,5295.19
3-13,1804.46
3-14,1150.47
3-15,547.27
3-16,5109.18
3-17,1956.95
3-18,4602.43
3-19,86.49
4-5,1631.32
4-6,426.27
4-7,108.14
4-8,5201.27
4-9,433.08
4-10,578.52
4-11,5883.4
4-12,571.72
4-13,510.68
4-14,4384.92
4-15,469.57
4-16,816.85
4-17,96.93
4-18,5514.95
4-19,822.88
5-6,569.5
5-7,1902.84
5-8,2386.09
5-9,542.25
5-10,985.95
5-11,1807.28
5-12,5656.49
5-13,454.46
5-14,502.87
5-15,518.61
5-16,548.7
5-17,869.74
5-18,106.39
5-19,100.11
6-7,591.87
6-8,100.25
6-9,113.47
6-10,544.56
6-11,445.79
6-12,110.53
6-13,4012.53
6-14,4228.81
6-15,939.39
6-16,1170.89
6-17,828.83
6-18,434.6
6-19,805.9
7-8,438.84
7-9,5895.19
7-10,4064.57
7-11,5806.32
7-12,2250.31
7-13,4736.17
7-14,520.8
7-15,1082.19
7-16,96.6
7-17,440.41
7-18,1074.19
7-19,435.88
8-9,1648.81
8-10,1029.41
8-11,2243.71
8-12,4730.96
8-13,537.76
8-14,2106.37
8-15,519.32
8-16,1151.39
8-17,1060.01
8-18,5626.66
8-19,528.31
9-10,106.76
9-11,5456.19
9-12,803.3
9-13,820.9
9-14,1866.46
9-15,108.55
9-16,4432.04
9-17,101.0
9-18,112.29
9-19,88.75
10-11,4367.55
10-12,593.35
10-13,106.22
10-14,883.49
10-15,404.86
10-16,119.48
10-17,4474.66
10-18,5961.59
10-19,99.4
11-12,89.46
11-13,4683.77
11-14,116.78
11-15,4139.62
11-16,530.26
11-17,411.27
11-18,1666.91
11-19,115.59
12-13,496.98
12-14,581.46
12-15,99.89
12-16,5261.46
12-17,102.07
12-18,427.76
12-19,1612.55
13-14,2099.52
13-15,5962.24
13-16,1170.71
13-17,1197.57
13-18,117.68
13-19,2149.03
14-15,501.92
14-16,453.68
14-17,1828.37
14-18,434.14
14-19,119.37
15-16,805.59
15-17,116.85
15-18,5494.97
15-19,5233.89
16-17,2166.96
16-18,5419.34
16-19,5294.65
17-18,529.88
17-19,5938.33
18-19,881.98
