timestamp,round_num,total_clients,sampled_clients,num_sampled_clients,client_sampling_rate,actual_client_rate,data_sampling_rates,total_data_points,sampled_data_points,actual_data_rate
1753395806.206744,1,20,"[11, 7, 2, 6, 5, 9, 16, 1]",8,0.4,0.4,"{11: 1.0, 7: 1.0, 2: 1.0, 6: 1.0, 5: 1.0, 9: 1.0, 16: 1.0, 1: 1.0}",,,
1753395833.68566,2,20,"[5, 19, 2, 18, 3, 12, 16, 6]",8,0.4,0.4,"{5: 1.0, 19: 1.0, 2: 1.0, 18: 1.0, 3: 1.0, 12: 1.0, 16: 1.0, 6: 1.0}",,,
1753395857.5300272,3,20,"[0, 5, 3, 4, 16, 2, 7, 18]",8,0.4,0.4,"{0: 1.0, 5: 1.0, 3: 1.0, 4: 1.0, 16: 1.0, 2: 1.0, 7: 1.0, 18: 1.0}",,,
1753395880.2144053,4,20,"[19, 13, 18, 11, 9, 2, 17, 5]",8,0.4,0.4,"{19: 1.0, 13: 1.0, 18: 1.0, 11: 1.0, 9: 1.0, 2: 1.0, 17: 1.0, 5: 1.0}",,,
1753395900.9271684,5,20,"[5, 0, 3, 8, 4, 2, 16, 10]",8,0.4,0.4,"{5: 1.0, 0: 1.0, 3: 1.0, 8: 1.0, 4: 1.0, 2: 1.0, 16: 1.0, 10: 1.0}",,,
1753395924.6226392,6,20,"[16, 6, 4, 13, 8, 17, 0, 12]",8,0.4,0.4,"{16: 1.0, 6: 1.0, 4: 1.0, 13: 1.0, 8: 1.0, 17: 1.0, 0: 1.0, 12: 1.0}",,,
1753395935.336007,7,20,"[16, 10, 4, 14, 17, 7, 9, 18]",8,0.4,0.4,"{16: 1.0, 10: 1.0, 4: 1.0, 14: 1.0, 17: 1.0, 7: 1.0, 9: 1.0, 18: 1.0}",,,
1753395957.095592,8,20,"[13, 9, 12, 19, 3, 14, 4, 16]",8,0.4,0.4,"{13: 1.0, 9: 1.0, 12: 1.0, 19: 1.0, 3: 1.0, 14: 1.0, 4: 1.0, 16: 1.0}",,,
1753395968.570943,9,20,"[17, 13, 3, 1, 8, 19, 14, 5]",8,0.4,0.4,"{17: 1.0, 13: 1.0, 3: 1.0, 1: 1.0, 8: 1.0, 19: 1.0, 14: 1.0, 5: 1.0}",,,
1753395979.0520508,10,20,"[15, 7, 11, 10, 0, 2, 13, 16]",8,0.4,0.4,"{15: 1.0, 7: 1.0, 11: 1.0, 10: 1.0, 0: 1.0, 2: 1.0, 13: 1.0, 16: 1.0}",,,
