node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,43.996685,-92.482565,north_america,America/Chicago
1,Baltimore,USA,39.304284,-76.646344,europe,America/New_York
2,Palo Alto,USA,37.445627,-122.181181,asia_pacific,America/Los_Angeles
3,Boston,USA,42.385449,-71.009361,south_america,America/New_York
4,Los Angeles,USA,34.068532,-118.277547,africa,America/Los_Angeles
5,London,UK,51.458996,-0.167497,north_america,Europe/London
6,Paris,France,48.87016,2.384409,europe,Europe/Paris
7,Tokyo,Japan,35.717261,139.611796,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.396469,103.793859,south_america,Asia/Singapore
9,Sydney,Australia,-33.840203,151.197144,africa,Australia/Sydney
