node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,44.00567,-92.494818,north_america,America/Chicago
1,Baltimore,USA,39.241959,-76.65391,europe,America/New_York
2,Palo Alto,USA,37.454523,-122.186702,asia_pacific,America/Los_Angeles
3,Boston,USA,42.376858,-71.059671,south_america,America/New_York
4,Los Angeles,USA,34.046328,-118.210089,africa,America/Los_Angeles
5,London,UK,51.522856,-0.157044,north_america,Europe/London
6,Paris,France,48.869381,2.314899,europe,Europe/Paris
7,Tokyo,Japan,35.715995,139.628617,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.367333,103.82963,south_america,Asia/Singapore
9,Sydney,Australia,-33.87991,151.175358,africa,Australia/Sydney
