timestamp,round_num,total_clients,sampled_clients,num_sampled_clients,client_sampling_rate,actual_client_rate,data_sampling_rates,total_data_points,sampled_data_points,actual_data_rate
1753348882.8406746,1,5,"[3, 2, 1]",3,0.6,0.6,"{3: 1.0, 2: 1.0, 1: 1.0}",,,
1753348909.4926283,2,5,"[2, 4, 0]",3,0.6,0.6,"{2: 1.0, 4: 1.0, 0: 1.0}",,,
1753348938.062532,3,5,"[2, 3, 0]",3,0.6,0.6,"{2: 1.0, 3: 1.0, 0: 1.0}",,,
1753348946.218386,4,5,"[1, 3, 4]",3,0.6,0.6,"{1: 1.0, 3: 1.0, 4: 1.0}",,,
1753348953.0224295,5,5,"[3, 1, 0]",3,0.6,0.6,"{3: 1.0, 1: 1.0, 0: 1.0}",,,
1753348961.4618266,6,5,"[3, 2, 1]",3,0.6,0.6,"{3: 1.0, 2: 1.0, 1: 1.0}",,,
1753348968.710443,7,5,"[3, 0, 2]",3,0.6,0.6,"{3: 1.0, 0: 1.0, 2: 1.0}",,,
1753348976.8487499,8,5,"[0, 3, 1]",3,0.6,0.6,"{0: 1.0, 3: 1.0, 1: 1.0}",,,
1753348984.7910361,9,5,"[3, 1, 4]",3,0.6,0.6,"{3: 1.0, 1: 1.0, 4: 1.0}",,,
1753348992.059825,10,5,"[2, 0, 3]",3,0.6,0.6,"{2: 1.0, 0: 1.0, 3: 1.0}",,,
