node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,international,HIPAA_compliant,radiology,2018,private,mayo_clinic,tier1_hospital,2909
1,local,HIPAA_compliant,oncology,1969,private,johns_hopkins,tier2_hospital,2733
2,international,FedRAMP,cardiology,1984,private,stanford_med,research_center,466
3,international,SOC2,neurology,1972,mixed,mass_general,mobile_unit,2555
4,regional,SOC2,pathology,1968,mixed,ucla_health,edge_device,2924
5,international,SOC2,radiology,1955,public,mayo_clinic,tier1_hospital,2593
6,international,HIPAA_compliant,oncology,2009,mixed,johns_hopkins,tier2_hospital,4056
7,national,FedRAMP,cardiology,1975,public,stanford_med,research_center,4297
8,international,SOC2,neurology,2000,private,mass_general,mobile_unit,3773
9,local,HIPAA_compliant,pathology,1989,private,ucla_health,edge_device,342
