node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,44.066908,-92.470083,north_america,America/Chicago
1,Baltimore,USA,39.28103,-76.600588,europe,America/New_York
2,Palo Alto,USA,37.416271,-122.121309,asia_pacific,America/Los_Angeles
3,Boston,USA,42.384659,-71.020122,south_america,America/New_York
4,Los Angeles,USA,34.040333,-118.206898,africa,America/Los_Angeles
5,London,UK,51.464775,-0.12541,north_america,Europe/London
6,Paris,France,48.824751,2.321828,europe,Europe/Paris
7,Tokyo,Japan,35.696813,139.640613,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.387776,103.79752,south_america,Asia/Singapore
9,Sydney,Australia,-33.819655,151.19291,africa,Australia/Sydney
