activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1749422471.8583932,1
aggregation,,True,,,1,GossipAvg,1749422500.729649,
aggregation,,False,,,1,GossipAvg,1749422500.7296648,
aggregation,,False,,,1,GossipAvg,1749422500.7296748,
aggregation,,False,,,1,GossipAvg,1749422500.7296827,
aggregation,,False,,,1,GossipAvg,1749422500.7296915,
model_update,,,,3.3340380355357278,1,,1749422503.0394685,
local_training,,,{},,2,,1749422503.5379605,1
aggregation,,True,,,2,GossipAvg,1749422523.456712,
aggregation,,False,,,2,GossipAvg,1749422523.4567244,
aggregation,,False,,,2,GossipAvg,1749422523.4567447,
aggregation,,False,,,2,GossipAvg,1749422523.456754,
aggregation,,False,,,2,GossipAvg,1749422523.4567616,
model_update,,,,3.5305509428967072,2,,1749422525.0711803,
local_training,,,{},,3,,1749422525.5719404,1
aggregation,,True,,,3,GossipAvg,1749422545.2417107,
aggregation,,False,,,3,GossipAvg,1749422545.241723,
aggregation,,False,,,3,GossipAvg,1749422545.2417326,
aggregation,,False,,,3,GossipAvg,1749422545.2417414,
aggregation,,False,,,3,GossipAvg,1749422545.2417486,
model_update,,,,3.5330615152786655,3,,1749422546.897443,
