round_num,node_0,node_1,node_2,node_3,node_4
1,3.34301495552063,3.2995986938476562,3.271008014678955,3.1630165576934814,3.312136650085449
2,3.267671585083008,3.2096714973449707,3.2257354259490967,3.1861979961395264,3.2224550247192383
3,3.2285547256469727,3.1832010746002197,3.21803617477417,3.3411829471588135,3.2034084796905518
4,3.222047805786133,3.2371914386749268,3.237356185913086,3.276639223098755,3.185988187789917
5,3.2008256912231445,3.255156993865967,3.2405784130096436,3.2123327255249023,3.235710620880127
6,3.197284460067749,3.2591941356658936,3.2247092723846436,3.247037410736084,3.255754232406616
7,3.239698648452759,3.295536518096924,3.222501277923584,3.2500405311584473,3.220370054244995
8,3.3123908042907715,3.3215436935424805,3.22202730178833,3.2335312366485596,3.2165849208831787
9,3.2964863777160645,3.279772996902466,3.2480688095092773,3.212785243988037,3.2628581523895264
10,3.2467041015625,3.2688889503479004,3.2480380535125732,3.2769436836242676,3.309427499771118
