activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1753361553.8620193,3
aggregation,,True,,,1,GossipAvg,1753361565.1170566,
aggregation,,False,,,1,GossipAvg,1753361565.1171372,
aggregation,,False,,,1,GossipAvg,1753361565.1171556,
aggregation,,False,,,1,GossipAvg,1753361565.11717,
aggregation,,False,,,1,GossipAvg,1753361565.117235,
model_update,,,,26.01511975820763,1,,1753361565.4120283,
local_training,,,{},,2,,1753361565.9547334,3
aggregation,,True,,,2,GossipAvg,1753361571.20922,
aggregation,,False,,,2,GossipAvg,1753361571.2092428,
aggregation,,False,,,2,GossipAvg,1753361571.2092605,
aggregation,,False,,,2,GossipAvg,1753361571.209276,
aggregation,,False,,,2,GossipAvg,1753361571.2092886,
model_update,,,,23.782821574427786,2,,1753361571.493279,
local_training,,,{},,3,,1753361571.9875653,3
aggregation,,True,,,3,GossipAvg,1753361583.8474653,
aggregation,,False,,,3,GossipAvg,1753361583.8474948,
aggregation,,False,,,3,GossipAvg,1753361583.8475118,
aggregation,,False,,,3,GossipAvg,1753361583.8475277,
aggregation,,False,,,3,GossipAvg,1753361583.847542,
model_update,,,,30.542765381491535,3,,1753361584.1292114,
local_training,,,{},,4,,1753361584.6686113,3
aggregation,,True,,,4,GossipAvg,1753361593.2279596,
aggregation,,False,,,4,GossipAvg,1753361593.2279806,
aggregation,,False,,,4,GossipAvg,1753361593.2279966,
aggregation,,False,,,4,GossipAvg,1753361593.2280142,
aggregation,,False,,,4,GossipAvg,1753361593.228028,
model_update,,,,26.068312800949247,4,,1753361593.525596,
local_training,,,{},,5,,1753361594.0598683,3
aggregation,,True,,,5,GossipAvg,1753361599.2474725,
aggregation,,False,,,5,GossipAvg,1753361599.2474926,
aggregation,,False,,,5,GossipAvg,1753361599.2475097,
aggregation,,False,,,5,GossipAvg,1753361599.247523,
aggregation,,False,,,5,GossipAvg,1753361599.2475374,
model_update,,,,20.62002911544136,5,,1753361599.5345118,
local_training,,,{},,6,,1753361600.0380452,3
aggregation,,True,,,6,GossipAvg,1753361610.8964162,
aggregation,,False,,,6,GossipAvg,1753361610.8964367,
aggregation,,False,,,6,GossipAvg,1753361610.8964562,
aggregation,,False,,,6,GossipAvg,1753361610.8964705,
aggregation,,False,,,6,GossipAvg,1753361610.8964849,
model_update,,,,34.22054579880743,6,,1753361611.1963584,
local_training,,,{},,7,,1753361611.7017894,3
aggregation,,True,,,7,GossipAvg,1753361614.6568563,
aggregation,,False,,,7,GossipAvg,1753361614.656875,
aggregation,,False,,,7,GossipAvg,1753361614.6568909,
aggregation,,False,,,7,GossipAvg,1753361614.6569035,
aggregation,,False,,,7,GossipAvg,1753361614.6569154,
model_update,,,,25.12520857336377,7,,1753361614.9567573,
local_training,,,{},,8,,1753361615.4588711,3
aggregation,,True,,,8,GossipAvg,1753361621.9171987,
aggregation,,False,,,8,GossipAvg,1753361621.9172194,
aggregation,,False,,,8,GossipAvg,1753361621.9172363,
aggregation,,False,,,8,GossipAvg,1753361621.9172552,
aggregation,,False,,,8,GossipAvg,1753361621.9172685,
model_update,,,,30.039227378308794,8,,1753361622.2135236,
local_training,,,{},,9,,1753361622.7185395,3
aggregation,,True,,,9,GossipAvg,1753361627.7633111,
aggregation,,False,,,9,GossipAvg,1753361627.7633321,
aggregation,,False,,,9,GossipAvg,1753361627.7633483,
aggregation,,False,,,9,GossipAvg,1753361627.7633617,
aggregation,,False,,,9,GossipAvg,1753361627.7633772,
model_update,,,,34.30413157877119,9,,1753361628.0670507,
local_training,,,{},,10,,1753361628.6386943,3
aggregation,,True,,,10,GossipAvg,1753361631.7547772,
aggregation,,False,,,10,GossipAvg,1753361631.754799,
aggregation,,False,,,10,GossipAvg,1753361631.7548134,
aggregation,,False,,,10,GossipAvg,1753361631.7548363,
aggregation,,False,,,10,GossipAvg,1753361631.7548592,
model_update,,,,22.004773338499156,10,,1753361632.0547209,
