param_summary,round_num,source_node,strategy_name,target_node,timestamp,transfer_type
"{'norm': 3.31453275680542, 'mean': -0.0029461877420544624, 'std': 0.1952884942293167}",1,1,,0,1749401028.5272565,parameter_transfer
"{'norm': 3.315119504928589, 'mean': -0.0031456323340535164, 'std': 0.19531996548175812}",1,2,,0,1749401028.5272565,parameter_transfer
"{'norm': 3.3158984184265137, 'mean': -0.002783277304843068, 'std': 0.1953713744878769}",1,3,,0,1749401028.5272565,parameter_transfer
"{'norm': 3.3166136741638184, 'mean': -0.0033952738158404827, 'std': 0.1954038292169571}",1,4,,0,1749401028.5272565,parameter_transfer
"{'norm': 3.3139607906341553, 'mean': -0.0029473064932972193, 'std': 0.19525477290153503}",1,5,,0,1749401028.5272565,parameter_transfer
"{'norm': 3.314257860183716, 'mean': -0.0030214348807930946, 'std': 0.19527114927768707}",1,6,,0,1749401028.5272565,parameter_transfer
"{'norm': 3.3120248317718506, 'mean': -0.003039533970877528, 'std': 0.19513927400112152}",1,7,,0,1749401028.5272565,parameter_transfer
"{'norm': 3.310749053955078, 'mean': -0.003508252091705799, 'std': 0.19505621492862701}",1,8,,0,1749401028.5272565,parameter_transfer
"{'norm': 3.314335346221924, 'mean': -0.0033652905840426683, 'std': 0.1952700912952423}",1,9,,0,1749401028.5272565,parameter_transfer
"{'norm': 3.3098223209381104, 'mean': -0.0033990649972110987, 'std': 0.19500353932380676}",1,10,,0,1749401028.5272565,parameter_transfer
"{'norm': 3.313758134841919, 'mean': -0.0033566015772521496, 'std': 0.1952362060546875}",1,11,,0,1749401028.5272565,parameter_transfer
"{'norm': 3.313115358352661, 'mean': -0.0031234389171004295, 'std': 0.19520220160484314}",1,12,,0,1749401028.5272565,parameter_transfer
"{'norm': 3.3133108615875244, 'mean': -0.0029541472904384136, 'std': 0.1952163577079773}",1,13,,0,1749401028.5272565,parameter_transfer
"{'norm': 3.3072006702423096, 'mean': -0.003136137267574668, 'std': 0.19485343992710114}",1,14,,0,1749401028.5272565,parameter_transfer
"{'norm': 3.3073527812957764, 'mean': -0.00322194816544652, 'std': 0.19486099481582642}",1,15,,0,1749401028.5272565,parameter_transfer
"{'norm': 3.3104088306427, 'mean': -0.00313102500513196, 'std': 0.19504258036613464}",1,16,,0,1749401028.5272565,parameter_transfer
"{'norm': 3.303666830062866, 'mean': -0.0030818628147244453, 'std': 0.19464604556560516}",1,17,,0,1749401028.5272565,parameter_transfer
"{'norm': 3.3141050338745117, 'mean': -0.0033943967428058386, 'std': 0.19525599479675293}",1,18,,0,1749401028.5272565,parameter_transfer
