node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,regional,ISO27001,radiology,1981,private,mayo_clinic,tier1_hospital,3199
1,national,SOC2,oncology,2006,mixed,johns_hopkins,tier2_hospital,2753
2,national,ISO27001,cardiology,1990,private,stanford_med,research_center,1198
3,national,ISO27001,neurology,1963,private,mass_general,mobile_unit,3392
4,regional,ISO27001,pathology,1965,private,ucla_health,edge_device,1803
5,local,HIPAA_compliant,radiology,1983,private,mayo_clinic,tier1_hospital,1007
6,regional,FedRAMP,oncology,2015,public,johns_hopkins,tier2_hospital,864
7,regional,ISO27001,cardiology,1958,public,stanford_med,research_center,816
8,international,HIPAA_compliant,neurology,1980,public,mass_general,mobile_unit,755
9,international,HIPAA_compliant,pathology,1989,private,ucla_health,edge_device,3866
