node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,national,ISO27001,radiology,1964,research_grant,mayo_clinic,tier1_hospital,4063
1,regional,SOC2,oncology,2004,mixed,johns_hopkins,tier2_hospital,2369
2,national,SOC2,cardiology,1984,research_grant,stanford_med,research_center,1004
3,local,FedRAMP,neurology,1972,research_grant,mass_general,mobile_unit,4949
4,national,SOC2,pathology,1954,mixed,ucla_health,edge_device,2758
5,regional,ISO27001,radiology,1982,private,mayo_clinic,tier1_hospital,4887
6,regional,FedRAMP,oncology,1991,public,johns_hopkins,tier2_hospital,2822
7,national,HIPAA_compliant,cardiology,1975,private,stanford_med,research_center,4736
8,local,HIPAA_compliant,neurology,1988,public,mass_general,mobile_unit,4515
9,international,FedRAMP,pathology,1979,mixed,ucla_health,edge_device,3771
