node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,local,HIPAA_compliant,radiology,1980,public,mayo_clinic,tier1_hospital,4686
1,local,ISO27001,oncology,1971,public,johns_hopkins,tier2_hospital,4954
2,international,SOC2,cardiology,2011,public,stanford_med,research_center,133
3,local,SOC2,neurology,2009,private,mass_general,mobile_unit,4569
4,international,HIPAA_compliant,pathology,1957,research_grant,ucla_health,edge_device,277
5,national,HIPAA_compliant,radiology,1995,mixed,mayo_clinic,tier1_hospital,1344
6,regional,ISO27001,oncology,1966,public,johns_hopkins,tier2_hospital,1324
7,international,HIPAA_compliant,cardiology,2014,mixed,stanford_med,research_center,3632
8,regional,FedRAMP,neurology,1987,private,mass_general,mobile_unit,4139
9,local,HIPAA_compliant,pathology,2020,private,ucla_health,edge_device,3109
