node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,64,local,4,512,tier1_hospital,0.983,critical,50000
1,clinic_001,5000,tier_2,64,HIPAA,2,64,tier2_hospital,0.931,standard,5000
2,research_center_002,10000,tier_3,256,PIPEDA,8,512,research_center,0.98,high,50000
3,mobile_unit_003,100,tier_1,4,GDPR,2,32,mobile_unit,0.861,standard,1000
4,edge_device_004,100,tier_2,8,HIPAA,0,16,edge_device,0.9,high,1000
5,hospital_005,2000,tier_1,128,PIPEDA,16,512,tier1_hospital,0.996,high,50000
6,clinic_006,2000,tier_2,32,HIPAA,2,128,tier2_hospital,0.933,critical,5000
7,research_center_007,5000,tier_3,64,GDPR,32,512,research_center,0.982,high,50000
8,mobile_unit_008,100,tier_1,8,local,2,16,mobile_unit,0.752,standard,5000
9,edge_device_009,500,tier_2,2,HIPAA,0,8,edge_device,0.748,critical,500
10,hospital_010,2000,tier_1,128,PIPEDA,8,256,tier1_hospital,0.961,critical,50000
11,clinic_011,1000,tier_2,32,local,8,256,tier2_hospital,0.961,critical,5000
12,research_center_012,20000,tier_3,128,local,32,256,research_center,0.998,high,50000
13,mobile_unit_013,1000,tier_1,4,PIPEDA,2,32,mobile_unit,0.8,high,5000
14,edge_device_014,50,tier_2,8,GDPR,1,32,edge_device,0.795,critical,500
