activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1749440591.2127888,1
aggregation,,False,,,1,GossipAvg,1749440597.226845,
aggregation,,True,,,1,GossipAvg,1749440597.2268856,
aggregation,,False,,,1,GossipAvg,1749440597.2268934,
model_update,,,,16.48457938098355,1,,1749440597.615909,
local_training,,,{},,2,,1749440597.9490135,1
aggregation,,False,,,2,GossipAvg,1749440603.7291627,
aggregation,,True,,,2,GossipAvg,1749440603.7291696,
aggregation,,False,,,2,GossipAvg,1749440603.7291768,
model_update,,,,12.488043062449192,2,,1749440604.107519,
local_training,,,{},,3,,1749440604.4406471,1
aggregation,,False,,,3,GossipAvg,1749440610.2895293,
aggregation,,True,,,3,GossipAvg,1749440610.289536,
aggregation,,False,,,3,GossipAvg,1749440610.2895448,
model_update,,,,14.575341599214118,3,,1749440610.6683822,
