node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,44.015377,-92.430063,north_america,America/Chicago
1,Baltimore,USA,39.270182,-76.657068,europe,America/New_York
2,Palo Alto,USA,37.448787,-122.130246,asia_pacific,America/Los_Angeles
3,Boston,USA,42.348485,-71.10575,south_america,America/New_York
4,Los Angeles,USA,34.038476,-118.220267,africa,America/Los_Angeles
5,London,UK,51.512565,-0.080079,north_america,Europe/London
6,Paris,France,48.881583,2.314291,europe,Europe/Paris
7,Tokyo,Japan,35.65115,139.696903,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.328281,103.826096,south_america,Asia/Singapore
9,Sydney,Australia,-33.867137,151.204382,africa,Australia/Sydney
10,Rochester,USA,43.998021,-92.444483,north_america,America/Chicago
11,Baltimore,USA,39.240651,-76.631191,europe,America/New_York
12,Palo Alto,USA,37.453948,-122.153541,asia_pacific,America/Los_Angeles
13,Boston,USA,42.311793,-71.089962,south_america,America/New_York
14,Los Angeles,USA,34.040917,-118.201828,africa,America/Los_Angeles
