node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,44.030776,-92.496919,north_america,America/Chicago
1,Baltimore,USA,39.297846,-76.577816,europe,America/New_York
2,Palo Alto,USA,37.440434,-122.151648,asia_pacific,America/Los_Angeles
3,Boston,USA,42.346648,-71.097571,south_america,America/New_York
4,Los Angeles,USA,34.040845,-118.289108,africa,America/Los_Angeles
5,London,UK,51.460931,-0.153844,north_america,Europe/London
6,Paris,France,48.88485,2.360744,europe,Europe/Paris
7,Tokyo,Japan,35.664547,139.689739,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.378806,103.856533,south_america,Asia/Singapore
9,Sydney,Australia,-33.856218,151.251749,africa,Australia/Sydney
