param_summary,round_num,source_node,target_node,timestamp,transfer_type
"{'norm': 3.273622512817383, 'mean': 0.005050484091043472, 'std': 0.19283393025398254}",1,0,1,1749442004.9710994,parameter_transfer
"{'norm': 3.273622512817383, 'mean': 0.005050484091043472, 'std': 0.19283393025398254}",1,0,2,1749442004.9710994,parameter_transfer
"{'norm': 3.273622512817383, 'mean': 0.005050484091043472, 'std': 0.19283393025398254}",1,0,3,1749442004.9710994,parameter_transfer
"{'norm': 3.273622512817383, 'mean': 0.005050484091043472, 'std': 0.19283393025398254}",1,0,4,1749442004.9710994,parameter_transfer
"{'norm': 3.273622512817383, 'mean': 0.005050484091043472, 'std': 0.19283393025398254}",1,0,5,1749442004.9710994,parameter_transfer
"{'norm': 3.273622512817383, 'mean': 0.005050484091043472, 'std': 0.19283393025398254}",1,0,6,1749442004.9710994,parameter_transfer
"{'norm': 3.273622512817383, 'mean': 0.005050484091043472, 'std': 0.19283393025398254}",1,0,7,1749442004.9710994,parameter_transfer
"{'norm': 3.273622512817383, 'mean': 0.005050484091043472, 'std': 0.19283393025398254}",1,0,8,1749442004.9710994,parameter_transfer
"{'norm': 3.273622512817383, 'mean': 0.005050484091043472, 'std': 0.19283393025398254}",1,0,9,1749442004.9710994,parameter_transfer
"{'norm': 3.273622512817383, 'mean': 0.005050484091043472, 'std': 0.19283393025398254}",1,1,0,1749442004.9711695,parameter_transfer
"{'norm': 3.273622512817383, 'mean': 0.005050484091043472, 'std': 0.19283393025398254}",1,1,2,1749442004.9711695,parameter_transfer
"{'norm': 3.273622512817383, 'mean': 0.005050484091043472, 'std': 0.19283393025398254}",1,1,3,1749442004.9711695,parameter_transfer
"{'norm': 3.273622512817383, 'mean': 0.005050484091043472, 'std': 0.19283393025398254}",1,1,4,1749442004.9711695,parameter_transfer
"{'norm': 3.273622512817383, 'mean': 0.005050484091043472, 'std': 0.19283393025398254}",1,1,5,1749442004.9711695,parameter_transfer
"{'norm': 3.273622512817383, 'mean': 0.005050484091043472, 'std': 0.19283393025398254}",1,1,6,1749442004.9711695,parameter_transfer
"{'norm': 3.273622512817383, 'mean': 0.005050484091043472, 'std': 0.19283393025398254}",1,1,7,1749442004.9711695,parameter_transfer
"{'norm': 3.273622512817383, 'mean': 0.005050484091043472, 'std': 0.19283393025398254}",1,1,8,1749442004.9711695,parameter_transfer
"{'norm': 3.273622512817383, 'mean': 0.005050484091043472, 'std': 0.19283393025398254}",1,1,9,1749442004.9711695,parameter_transfer
"{'norm': 3.273622512817383, 'mean': 0.005050484091043472, 'std': 0.19283393025398254}",1,2,0,1749442004.9712055,parameter_transfer
"{'norm': 3.273622512817383, 'mean': 0.005050484091043472, 'std': 0.19283393025398254}",1,2,1,1749442004.9712055,parameter_transfer
"{'norm': 3.273622512817383, 'mean': 0.005050484091043472, 'std': 0.19283393025398254}",1,2,3,1749442004.9712055,parameter_transfer
"{'norm': 3.273622512817383, 'mean': 0.005050484091043472, 'std': 0.19283393025398254}",1,2,4,1749442004.9712055,parameter_transfer
"{'norm': 3.273622512817383, 'mean': 0.005050484091043472, 'std': 0.19283393025398254}",1,2,5,1749442004.9712055,parameter_transfer
"{'norm': 3.273622512817383, 'mean': 0.005050484091043472, 'std': 0.19283393025398254}",1,2,6,1749442004.9712055,parameter_transfer
"{'norm': 3.273622512817383, 'mean': 0.005050484091043472, 'std': 0.19283393025398254}",1,2,7,1749442004.9712055,parameter_transfer
"{'norm': 3.273622512817383, 'mean': 0.005050484091043472, 'std': 0.19283393025398254}",1,2,8,1749442004.9712055,parameter_transfer
"{'norm': 3.273622512817383, 'mean': 0.005050484091043472, 'std': 0.19283393025398254}",1,2,9,1749442004.9712055,parameter_transfer
"{'norm': 3.273622512817383, 'mean': 0.005050484091043472, 'std': 0.19283393025398254}",1,3,0,1749442004.9712381,parameter_transfer
"{'norm': 3.273622512817383, 'mean': 0.005050484091043472, 'std': 0.19283393025398254}",1,3,1,1749442004.9712381,parameter_transfer
"{'norm': 3.273622512817383, 'mean': 0.005050484091043472, 'std': 0.19283393025398254}",1,3,2,1749442004.9712381,parameter_transfer
"{'norm': 3.273622512817383, 'mean': 0.005050484091043472, 'std': 0.19283393025398254}",1,3,4,1749442004.9712381,parameter_transfer
"{'norm': 3.273622512817383, 'mean': 0.005050484091043472, 'std': 0.19283393025398254}",1,3,5,1749442004.9712381,parameter_transfer
"{'norm': 3.273622512817383, 'mean': 0.005050484091043472, 'std': 0.19283393025398254}",1,3,6,1749442004.9712381,parameter_transfer
