node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,32,HIPAA,8,128,tier1_hospital,0.961,high,20000
1,clinic_001,5000,tier_2,32,HIPAA,2,64,tier2_hospital,0.963,high,5000
2,research_center_002,5000,tier_3,64,GDPR,8,256,research_center,0.987,critical,100000
3,mobile_unit_003,100,tier_1,4,HIPAA,1,64,mobile_unit,0.823,critical,5000
4,edge_device_004,100,tier_2,4,local,1,32,edge_device,0.736,standard,500
5,hospital_005,2000,tier_1,32,HIPAA,4,512,tier1_hospital,0.991,critical,20000
6,clinic_006,1000,tier_2,16,HIPAA,2,64,tier2_hospital,0.946,critical,10000
7,research_center_007,5000,tier_3,128,HIPAA,16,1024,research_center,0.986,high,100000
8,mobile_unit_008,1000,tier_1,8,HIPAA,1,32,mobile_unit,0.875,critical,5000
9,edge_device_009,50,tier_2,8,HIPAA,1,8,edge_device,0.731,high,1000
10,hospital_010,2000,tier_1,128,PIPEDA,8,128,tier1_hospital,0.993,critical,10000
11,clinic_011,1000,tier_2,16,PIPEDA,2,256,tier2_hospital,0.947,high,10000
12,research_center_012,20000,tier_3,128,HIPAA,32,512,research_center,0.986,critical,20000
13,mobile_unit_013,1000,tier_1,8,HIPAA,2,16,mobile_unit,0.752,critical,2000
14,edge_device_014,50,tier_2,4,GDPR,0,8,edge_device,0.739,standard,2000
15,hospital_015,10000,tier_1,128,HIPAA,4,512,tier1_hospital,0.965,standard,50000
16,clinic_016,2000,tier_2,16,GDPR,2,256,tier2_hospital,0.919,high,20000
17,research_center_017,20000,tier_3,256,PIPEDA,16,256,research_center,0.981,standard,20000
18,mobile_unit_018,1000,tier_1,16,HIPAA,2,32,mobile_unit,0.89,critical,1000
19,edge_device_019,100,tier_2,4,HIPAA,1,16,edge_device,0.745,critical,1000
