node_id,latitude,longitude
0,43.988092,-92.476988
1,39.316864,-76.606274
2,37.441204,-122.160876
3,42.358962,-71.076592
4,34.040065,-118.253416
5,51.556927,-0.107181
6,48.822569,2.355172
7,35.667942,139.622824
8,1.356756,103.851513
9,-33.864877,151.250329
10,44.007407,-92.446397
11,39.338783,-76.593146
12,37.462416,-122.167115
13,42.385511,-71.100743
14,34.075652,-118.238582
15,51.548039,-0.174271
16,48.871954,2.342692
17,35.662049,139.658704
18,1.385422,103.813848
19,-33.860557,151.224318
