node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,32,local,4,256,tier1_hospital,0.992,critical,50000
1,clinic_001,1000,tier_2,16,HIPAA,4,64,tier2_hospital,0.906,critical,20000
2,research_center_002,20000,tier_3,128,local,32,512,research_center,0.987,standard,50000
3,mobile_unit_003,100,tier_1,4,HIPAA,1,64,mobile_unit,0.832,standard,5000
4,edge_device_004,500,tier_2,4,HIPAA,1,8,edge_device,0.83,critical,2000
5,hospital_005,5000,tier_1,64,local,8,256,tier1_hospital,0.984,critical,10000
6,clinic_006,2000,tier_2,16,local,2,128,tier2_hospital,0.953,standard,5000
7,research_center_007,10000,tier_3,64,PIPEDA,32,512,research_center,0.997,standard,50000
8,mobile_unit_008,100,tier_1,8,GDPR,1,32,mobile_unit,0.889,standard,5000
9,edge_device_009,100,tier_2,8,GDPR,1,16,edge_device,0.802,standard,2000
10,hospital_010,2000,tier_1,64,HIPAA,16,128,tier1_hospital,0.96,standard,20000
11,clinic_011,1000,tier_2,16,HIPAA,8,128,tier2_hospital,0.955,standard,10000
12,research_center_012,20000,tier_3,64,PIPEDA,16,256,research_center,0.994,standard,50000
13,mobile_unit_013,100,tier_1,16,PIPEDA,2,64,mobile_unit,0.765,standard,2000
14,edge_device_014,50,tier_2,2,GDPR,0,32,edge_device,0.86,standard,500
15,hospital_015,2000,tier_1,32,GDPR,4,128,tier1_hospital,0.968,high,10000
16,clinic_016,5000,tier_2,32,GDPR,4,64,tier2_hospital,0.978,standard,20000
17,research_center_017,20000,tier_3,256,HIPAA,32,512,research_center,0.983,critical,50000
18,mobile_unit_018,100,tier_1,16,local,2,16,mobile_unit,0.831,high,1000
19,edge_device_019,100,tier_2,2,PIPEDA,1,8,edge_device,0.76,critical,500
20,hospital_020,5000,tier_1,128,GDPR,16,128,tier1_hospital,0.956,high,50000
21,clinic_021,5000,tier_2,64,local,4,128,tier2_hospital,0.945,critical,20000
22,research_center_022,20000,tier_3,256,local,8,256,research_center,0.993,high,20000
23,mobile_unit_023,100,tier_1,16,local,1,32,mobile_unit,0.824,standard,2000
24,edge_device_024,100,tier_2,4,PIPEDA,1,32,edge_device,0.781,high,500
25,hospital_025,2000,tier_1,64,local,16,512,tier1_hospital,0.957,critical,20000
26,clinic_026,1000,tier_2,16,HIPAA,4,128,tier2_hospital,0.941,critical,10000
27,research_center_027,10000,tier_3,64,PIPEDA,16,512,research_center,0.987,high,50000
28,mobile_unit_028,1000,tier_1,4,PIPEDA,1,64,mobile_unit,0.819,standard,5000
29,edge_device_029,100,tier_2,2,HIPAA,0,32,edge_device,0.889,standard,2000
