param_summary,round_num,source_node,strategy_name,target_node,timestamp,transfer_type
"{'norm': 3.1568596363067627, 'mean': 0.015644142404198647, 'std': 0.18536074459552765}",1,1,,0,1749397967.3906875,parameter_transfer
"{'norm': 3.155485153198242, 'mean': 0.016090884804725647, 'std': 0.1852411925792694}",1,2,,0,1749397967.3906875,parameter_transfer
"{'norm': 3.149505615234375, 'mean': 0.016527682542800903, 'std': 0.18484897911548615}",1,3,,0,1749397967.3906875,parameter_transfer
"{'norm': 3.1407339572906494, 'mean': 0.016308026388287544, 'std': 0.18434961140155792}",1,4,,0,1749397967.3906875,parameter_transfer
,1,1,FedAvg,0,1749397967.3907733,aggregation
,1,2,FedAvg,0,1749397967.3907733,aggregation
,1,3,FedAvg,0,1749397967.3907733,aggregation
,1,4,FedAvg,0,1749397967.3907733,aggregation
"{'norm': 3.145007371902466, 'mean': 0.015661075711250305, 'std': 0.18465840816497803}",2,1,,0,1749397971.1435466,parameter_transfer
"{'norm': 3.1287848949432373, 'mean': 0.014944463968276978, 'std': 0.18375873565673828}",2,2,,0,1749397971.1435466,parameter_transfer
"{'norm': 3.1451611518859863, 'mean': 0.016484364867210388, 'std': 0.18459582328796387}",2,3,,0,1749397971.1435466,parameter_transfer
"{'norm': 3.147613286972046, 'mean': 0.016029370948672295, 'std': 0.18478092551231384}",2,4,,0,1749397971.1435466,parameter_transfer
,2,1,FedAvg,0,1749397971.1436298,aggregation
,2,2,FedAvg,0,1749397971.1436298,aggregation
,2,3,FedAvg,0,1749397971.1436298,aggregation
,2,4,FedAvg,0,1749397971.1436298,aggregation
"{'norm': 3.1394171714782715, 'mean': 0.015338161028921604, 'std': 0.1843549758195877}",3,1,,0,1749397974.9588037,parameter_transfer
"{'norm': 3.1285829544067383, 'mean': 0.0161956325173378, 'std': 0.1836407482624054}",3,2,,0,1749397974.9588037,parameter_transfer
"{'norm': 3.130471706390381, 'mean': 0.015161335468292236, 'std': 0.18384069204330444}",3,3,,0,1749397974.9588037,parameter_transfer
"{'norm': 3.1275134086608887, 'mean': 0.01576523296535015, 'std': 0.18361495435237885}",3,4,,0,1749397974.9588037,parameter_transfer
,3,1,FedAvg,0,1749397974.9588852,aggregation
,3,2,FedAvg,0,1749397974.9588852,aggregation
,3,3,FedAvg,0,1749397974.9588852,aggregation
,3,4,FedAvg,0,1749397974.9588852,aggregation
