node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,128,PIPEDA,4,128,tier1_hospital,0.96,high,20000
1,clinic_001,5000,tier_2,64,GDPR,8,64,tier2_hospital,0.968,standard,5000
2,research_center_002,10000,tier_3,256,HIPAA,16,512,research_center,0.99,critical,20000
3,mobile_unit_003,1000,tier_1,8,PIPEDA,2,64,mobile_unit,0.849,standard,2000
4,edge_device_004,100,tier_2,8,HIPAA,0,32,edge_device,0.784,critical,500
5,hospital_005,10000,tier_1,64,PIPEDA,8,512,tier1_hospital,0.962,critical,20000
6,clinic_006,2000,tier_2,32,GDPR,8,64,tier2_hospital,0.941,standard,5000
7,research_center_007,10000,tier_3,256,local,16,512,research_center,0.989,high,20000
8,mobile_unit_008,1000,tier_1,16,HIPAA,1,16,mobile_unit,0.809,high,1000
9,edge_device_009,50,tier_2,4,HIPAA,0,8,edge_device,0.792,critical,1000
10,hospital_010,5000,tier_1,64,GDPR,16,512,tier1_hospital,0.952,high,20000
11,clinic_011,1000,tier_2,64,GDPR,4,64,tier2_hospital,0.942,standard,5000
12,research_center_012,20000,tier_3,256,HIPAA,16,512,research_center,0.992,standard,20000
13,mobile_unit_013,1000,tier_1,8,local,1,16,mobile_unit,0.897,critical,5000
14,edge_device_014,100,tier_2,2,GDPR,1,32,edge_device,0.717,standard,500
