edge,weight
0-1,90.4
0-2,1886.0
0-3,95.16
0-4,1038.7
0-5,849.59
0-6,104.92
0-7,115.85
0-8,4009.15
0-9,2341.04
0-10,4267.45
0-11,5322.8
0-12,4635.19
0-13,1042.94
0-14,1813.34
0-15,524.42
0-16,4583.98
0-17,924.08
0-18,4247.37
0-19,521.27
1-2,422.26
1-3,92.16
1-4,1155.63
1-5,5700.04
1-6,117.98
1-7,1037.18
1-8,881.44
1-9,4834.17
1-10,4300.41
1-11,1189.37
1-12,4790.53
1-13,1622.12
1-14,578.83
1-15,496.18
1-16,4440.46
1-17,4124.72
1-18,414.29
1-19,925.84
2-3,1780.84
2-4,5773.43
2-5,2040.66
2-6,1891.28
2-7,478.07
2-8,594.27
2-9,112.22
2-10,418.75
2-11,2023.45
2-12,110.23
2-13,972.06
2-14,537.48
2-15,88.09
2-16,805.23
2-17,911.23
2-18,439.9
2-19,816.29
3-4,501.03
3-5,119.7
3-6,5422.99
3-7,4784.41
3-8,535.49
3-9,1775.78
3-10,103.66
3-11,112.51
3-12,5631.18
3-13,454.0
3-14,517.39
3-15,480.17
3-16,978.74
3-17,1874.88
3-18,4947.67
3-19,80.01
4-5,4395.38
4-6,4645.66
4-7,5237.11
4-8,1945.66
4-9,5002.16
4-10,2281.3
4-11,4377.21
4-12,103.38
4-13,4305.6
4-14,1188.61
4-15,94.23
4-16,113.17
4-17,1104.39
4-18,2123.22
4-19,544.46
5-6,1621.93
5-7,93.51
5-8,5635.99
5-9,2067.1
5-10,470.71
5-11,851.01
5-12,562.74
5-13,529.05
5-14,1107.02
5-15,487.6
5-16,2263.85
5-17,98.0
5-18,466.3
5-19,493.18
6-7,1672.39
6-8,85.37
6-9,1014.9
6-10,95.67
6-11,96.34
6-12,973.07
6-13,1642.47
6-14,1021.78
6-15,498.48
6-16,454.93
6-17,99.58
6-18,402.14
6-19,2368.26
7-8,837.04
7-9,954.6
7-10,495.18
7-11,1183.19
7-12,2315.32
7-13,412.37
7-14,1168.02
7-15,864.1
7-16,2287.85
7-17,5036.15
7-18,583.36
7-19,105.52
8-9,4205.59
8-10,5307.59
8-11,98.31
8-12,2144.13
8-13,2343.07
8-14,1140.39
8-15,864.02
8-16,5565.94
8-17,546.71
8-18,5112.48
8-19,556.92
9-10,4066.41
9-11,2347.04
9-12,1017.32
9-13,116.4
9-14,1854.01
9-15,88.82
9-16,95.13
9-17,1699.11
9-18,516.02
9-19,903.24
10-11,1984.7
10-12,1179.9
10-13,996.24
10-14,404.06
10-15,90.41
10-16,2269.0
10-17,2102.21
10-18,439.18
10-19,2363.15
11-12,118.31
11-13,1613.51
11-14,1731.71
11-15,98.34
11-16,944.27
11-17,5631.55
11-18,969.96
11-19,864.42
12-13,5712.3
12-14,2055.94
12-15,102.03
12-16,4171.73
12-17,2360.45
12-18,489.61
12-19,1148.92
13-14,116.14
13-15,878.34
13-16,512.65
13-17,4721.94
13-18,1186.58
13-19,2068.06
14-15,4932.14
14-16,1192.28
14-17,445.04
14-18,2001.07
14-19,1041.09
15-16,2150.71
15-17,5474.15
15-18,5980.5
15-19,502.73
16-17,106.86
16-18,966.87
16-19,2209.0
17-18,543.97
17-19,850.44
18-19,4168.99
