node_id,admin_level,certification,city,country,department,established_year,funding_source,institution_name,institution_type,region,staff_count,timezone
0,regional,FedRAMP,Rochester,USA,radiology,1976,research_grant,mayo_clinic,tier1_hospital,north_america,3200,America/Chicago
1,national,ISO27001,Baltimore,USA,oncology,2017,public,johns_hopkins,tier2_hospital,europe,1645,America/New_York
2,local,FedRAMP,Palo Alto,USA,cardiology,1954,research_grant,stanford_med,research_center,asia_pacific,3300,America/Los_Angeles
3,local,SOC2,Boston,USA,neurology,1992,mixed,mass_general,mobile_unit,south_america,2632,America/New_York
4,national,HIPAA_compliant,Los Angeles,USA,pathology,2007,research_grant,ucla_health,edge_device,africa,891,America/Los_Angeles
5,regional,HIPAA_compliant,London,UK,radiology,2003,private,mayo_clinic,tier1_hospital,north_america,2228,Europe/London
6,national,HIPAA_compliant,Paris,France,oncology,2011,private,johns_hopkins,tier2_hospital,europe,4394,Europe/Paris
7,regional,ISO27001,Tokyo,Japan,cardiology,2017,mixed,stanford_med,research_center,asia_pacific,2104,Asia/Tokyo
8,international,SOC2,Singapore,Singapore,neurology,1956,public,mass_general,mobile_unit,south_america,3477,Asia/Singapore
9,national,FedRAMP,Sydney,Australia,pathology,2002,mixed,ucla_health,edge_device,africa,2689,Australia/Sydney
10,local,ISO27001,Rochester,USA,radiology,2016,public,mayo_clinic,tier1_hospital,north_america,1974,America/Chicago
11,national,HIPAA_compliant,Baltimore,USA,oncology,1971,private,johns_hopkins,tier2_hospital,europe,4849,America/New_York
12,national,ISO27001,Palo Alto,USA,cardiology,2013,research_grant,stanford_med,research_center,asia_pacific,2445,America/Los_Angeles
13,regional,ISO27001,Boston,USA,neurology,1962,mixed,mass_general,mobile_unit,south_america,84,America/New_York
14,international,SOC2,Los Angeles,USA,pathology,2007,mixed,ucla_health,edge_device,africa,2467,America/Los_Angeles
15,national,ISO27001,London,UK,radiology,2013,private,mayo_clinic,tier1_hospital,north_america,4444,Europe/London
16,local,FedRAMP,Paris,France,oncology,1959,research_grant,johns_hopkins,tier2_hospital,europe,3840,Europe/Paris
17,local,ISO27001,Tokyo,Japan,cardiology,2014,mixed,stanford_med,research_center,asia_pacific,806,Asia/Tokyo
18,local,FedRAMP,Singapore,Singapore,neurology,1966,research_grant,mass_general,mobile_unit,south_america,2563,Asia/Singapore
19,local,SOC2,Sydney,Australia,pathology,1988,mixed,ucla_health,edge_device,africa,1373,Australia/Sydney
