timestamp,round_num,total_clients,sampled_clients,num_sampled_clients,client_sampling_rate,actual_client_rate,data_sampling_rates,total_data_points,sampled_data_points,actual_data_rate
1753394677.2083185,1,20,"[5, 17, 14, 18]",4,0.2,0.2,"{5: 1.0, 17: 1.0, 14: 1.0, 18: 1.0}",,,
1753394694.8982685,2,20,"[2, 12, 8, 10]",4,0.2,0.2,"{2: 1.0, 12: 1.0, 8: 1.0, 10: 1.0}",,,
1753394713.3551958,3,20,"[17, 18, 16, 14]",4,0.2,0.2,"{17: 1.0, 18: 1.0, 16: 1.0, 14: 1.0}",,,
1753394730.418358,4,20,"[13, 12, 16, 6]",4,0.2,0.2,"{13: 1.0, 12: 1.0, 16: 1.0, 6: 1.0}",,,
1753394748.3261912,5,20,"[3, 19, 0, 9]",4,0.2,0.2,"{3: 1.0, 19: 1.0, 0: 1.0, 9: 1.0}",,,
1753394767.5648806,6,20,"[14, 12, 15, 4]",4,0.2,0.2,"{14: 1.0, 12: 1.0, 15: 1.0, 4: 1.0}",,,
1753394785.7300723,7,20,"[12, 11, 15, 3]",4,0.2,0.2,"{12: 1.0, 11: 1.0, 15: 1.0, 3: 1.0}",,,
1753394803.0760977,8,20,"[10, 18, 3, 19]",4,0.2,0.2,"{10: 1.0, 18: 1.0, 3: 1.0, 19: 1.0}",,,
1753394813.3085961,9,20,"[0, 13, 12, 14]",4,0.2,0.2,"{0: 1.0, 13: 1.0, 12: 1.0, 14: 1.0}",,,
1753394824.772793,10,20,"[17, 13, 9, 5]",4,0.2,0.2,"{17: 1.0, 13: 1.0, 9: 1.0, 5: 1.0}",,,
