node_id,admin_level,certification,city,country,department,established_year,funding_source,institution_name,institution_type,region,staff_count,timezone
0,local,HIPAA_compliant,Rochester,USA,radiology,1968,research_grant,mayo_clinic,tier1_hospital,north_america,3505,America/Chicago
1,international,HIPAA_compliant,Baltimore,USA,oncology,1957,research_grant,johns_hopkins,tier2_hospital,europe,2860,America/New_York
2,local,ISO27001,Palo Alto,USA,cardiology,2000,public,stanford_med,research_center,asia_pacific,2055,America/Los_Angeles
3,national,HIPAA_compliant,Boston,USA,neurology,1961,mixed,mass_general,mobile_unit,south_america,4932,America/New_York
4,national,HIPAA_compliant,Los Angeles,USA,pathology,1979,research_grant,ucla_health,edge_device,africa,2906,America/Los_Angeles
5,local,ISO27001,London,UK,radiology,1989,private,mayo_clinic,tier1_hospital,north_america,3009,Europe/London
6,regional,ISO27001,Paris,France,oncology,1998,private,johns_hopkins,tier2_hospital,europe,944,Europe/Paris
7,regional,SOC2,Tokyo,Japan,cardiology,2000,private,stanford_med,research_center,asia_pacific,2626,Asia/Tokyo
8,regional,SOC2,Singapore,Singapore,neurology,2016,private,mass_general,mobile_unit,south_america,4835,Asia/Singapore
9,international,FedRAMP,Sydney,Australia,pathology,1993,private,ucla_health,edge_device,africa,1246,Australia/Sydney
10,local,FedRAMP,Rochester,USA,radiology,1965,mixed,mayo_clinic,tier1_hospital,north_america,3536,America/Chicago
11,national,SOC2,Baltimore,USA,oncology,2003,public,johns_hopkins,tier2_hospital,europe,2745,America/New_York
12,local,HIPAA_compliant,Palo Alto,USA,cardiology,1990,mixed,stanford_med,research_center,asia_pacific,584,America/Los_Angeles
13,international,HIPAA_compliant,Boston,USA,neurology,1978,research_grant,mass_general,mobile_unit,south_america,4960,America/New_York
14,international,ISO27001,Los Angeles,USA,pathology,1998,public,ucla_health,edge_device,africa,3971,America/Los_Angeles
15,regional,FedRAMP,London,UK,radiology,1971,public,mayo_clinic,tier1_hospital,north_america,3009,Europe/London
16,international,SOC2,Paris,France,oncology,2015,mixed,johns_hopkins,tier2_hospital,europe,3094,Europe/Paris
17,national,FedRAMP,Tokyo,Japan,cardiology,1952,mixed,stanford_med,research_center,asia_pacific,2415,Asia/Tokyo
18,international,HIPAA_compliant,Singapore,Singapore,neurology,1962,private,mass_general,mobile_unit,south_america,1579,Asia/Singapore
19,international,ISO27001,Sydney,Australia,pathology,1978,research_grant,ucla_health,edge_device,africa,4074,Australia/Sydney
