node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,44.02909,-92.43795,north_america,America/Chicago
1,Baltimore,USA,39.268058,-76.654103,europe,America/New_York
2,Palo Alto,USA,37.421085,-122.13729,asia_pacific,America/Los_Angeles
3,Boston,USA,42.327231,-71.080192,south_america,America/New_York
4,Los Angeles,USA,34.011616,-118.224229,africa,America/Los_Angeles
5,London,UK,51.471438,-0.091648,north_america,Europe/London
6,Paris,France,48.883449,2.368645,europe,Europe/Paris
7,Tokyo,Japan,35.644869,139.603624,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.350773,103.796619,south_america,Asia/Singapore
9,Sydney,Australia,-33.886315,151.176211,africa,Australia/Sydney
10,Rochester,USA,43.990423,-92.509532,north_america,America/Chicago
11,Baltimore,USA,39.308934,-76.644325,europe,America/New_York
12,Palo Alto,USA,37.482285,-122.097104,asia_pacific,America/Los_Angeles
13,Boston,USA,42.330778,-71.095719,south_america,America/New_York
14,Los Angeles,USA,34.062966,-118.279602,africa,America/Los_Angeles
15,London,UK,51.503977,-0.158786,north_america,Europe/London
16,Paris,France,48.8916,2.342267,europe,Europe/Paris
17,Tokyo,Japan,35.70693,139.686277,asia_pacific,Asia/Tokyo
18,Singapore,Singapore,1.383794,103.793186,south_america,Asia/Singapore
19,Sydney,Australia,-33.875862,151.225764,africa,Australia/Sydney
20,Rochester,USA,44.071202,-92.459578,north_america,America/Chicago
21,Baltimore,USA,39.315916,-76.647844,europe,America/New_York
22,Palo Alto,USA,37.467273,-122.098573,asia_pacific,America/Los_Angeles
23,Boston,USA,42.397337,-71.062239,south_america,America/New_York
24,Los Angeles,USA,34.072545,-118.28327,africa,America/Los_Angeles
25,London,UK,51.496045,-0.079895,north_america,Europe/London
26,Paris,France,48.875104,2.372229,europe,Europe/Paris
27,Tokyo,Japan,35.707812,139.627526,asia_pacific,Asia/Tokyo
28,Singapore,Singapore,1.328372,103.808775,south_america,Asia/Singapore
29,Sydney,Australia,-33.878565,151.198517,africa,Australia/Sydney
