node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,regional,ISO27001,radiology,1956,research_grant,mayo_clinic,tier1_hospital,2517
1,local,HIPAA_compliant,oncology,2003,mixed,johns_hopkins,tier2_hospital,2730
2,local,HIPAA_compliant,cardiology,1954,research_grant,stanford_med,research_center,3084
3,regional,SOC2,neurology,1977,public,mass_general,mobile_unit,4314
4,local,HIPAA_compliant,pathology,1966,research_grant,ucla_health,edge_device,4145
5,regional,FedRAMP,radiology,1956,private,mayo_clinic,tier1_hospital,1165
6,national,HIPAA_compliant,oncology,1952,public,johns_hopkins,tier2_hospital,355
7,regional,ISO27001,cardiology,1984,private,stanford_med,research_center,1134
8,regional,FedRAMP,neurology,1982,research_grant,mass_general,mobile_unit,4738
9,national,SOC2,pathology,1996,private,ucla_health,edge_device,3979
10,regional,HIPAA_compliant,radiology,1983,mixed,mayo_clinic,tier1_hospital,915
11,national,FedRAMP,oncology,1995,mixed,johns_hopkins,tier2_hospital,4694
12,international,SOC2,cardiology,1951,private,stanford_med,research_center,4027
13,local,SOC2,neurology,1977,mixed,mass_general,mobile_unit,2892
14,national,SOC2,pathology,2008,public,ucla_health,edge_device,1440
15,regional,ISO27001,radiology,1960,public,mayo_clinic,tier1_hospital,4413
16,local,HIPAA_compliant,oncology,2020,research_grant,johns_hopkins,tier2_hospital,2706
17,regional,HIPAA_compliant,cardiology,2010,private,stanford_med,research_center,3133
18,national,FedRAMP,neurology,1969,private,mass_general,mobile_unit,1996
19,international,FedRAMP,pathology,1966,private,ucla_health,edge_device,1961
20,national,ISO27001,radiology,1969,mixed,mayo_clinic,tier1_hospital,1399
21,national,FedRAMP,oncology,1977,public,johns_hopkins,tier2_hospital,4546
22,international,ISO27001,cardiology,1967,private,stanford_med,research_center,2846
23,local,FedRAMP,neurology,1996,mixed,mass_general,mobile_unit,3874
24,local,SOC2,pathology,1990,research_grant,ucla_health,edge_device,3200
25,national,FedRAMP,radiology,1951,research_grant,mayo_clinic,tier1_hospital,917
26,international,ISO27001,oncology,1959,mixed,johns_hopkins,tier2_hospital,1696
27,local,FedRAMP,cardiology,1954,private,stanford_med,research_center,1518
28,national,SOC2,neurology,1955,private,mass_general,mobile_unit,3620
29,international,SOC2,pathology,2014,research_grant,ucla_health,edge_device,3172
