node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,local,ISO27001,radiology,1982,mixed,mayo_clinic,tier1_hospital,2657
1,local,ISO27001,oncology,1997,private,johns_hopkins,tier2_hospital,427
2,national,ISO27001,cardiology,1989,public,stanford_med,research_center,3366
3,international,HIPAA_compliant,neurology,1981,private,mass_general,mobile_unit,2251
4,international,FedRAMP,pathology,1950,private,ucla_health,edge_device,4831
5,national,FedRAMP,radiology,1998,research_grant,mayo_clinic,tier1_hospital,1285
6,international,ISO27001,oncology,2012,public,johns_hopkins,tier2_hospital,3128
7,international,FedRAMP,cardiology,1961,private,stanford_med,research_center,4722
8,regional,ISO27001,neurology,1964,private,mass_general,mobile_unit,771
9,local,SOC2,pathology,1978,research_grant,ucla_health,edge_device,2792
10,local,ISO27001,radiology,1950,research_grant,mayo_clinic,tier1_hospital,4263
11,international,ISO27001,oncology,1978,public,johns_hopkins,tier2_hospital,3613
12,international,SOC2,cardiology,1974,research_grant,stanford_med,research_center,1735
13,local,SOC2,neurology,1985,mixed,mass_general,mobile_unit,80
14,international,ISO27001,pathology,1956,public,ucla_health,edge_device,1711
