node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,local,FedRAMP,radiology,1985,mixed,mayo_clinic,tier1_hospital,927
1,international,ISO27001,oncology,1960,public,johns_hopkins,tier2_hospital,3642
2,international,FedRAMP,cardiology,1958,mixed,stanford_med,research_center,1838
3,national,SOC2,neurology,2009,private,mass_general,mobile_unit,4623
4,regional,ISO27001,pathology,1973,research_grant,ucla_health,edge_device,2531
5,international,ISO27001,radiology,1980,mixed,mayo_clinic,tier1_hospital,2627
6,international,ISO27001,oncology,1966,mixed,johns_hopkins,tier2_hospital,3247
7,international,ISO27001,cardiology,1993,private,stanford_med,research_center,2358
8,local,FedRAMP,neurology,2015,mixed,mass_general,mobile_unit,1065
9,international,FedRAMP,pathology,1977,public,ucla_health,edge_device,4641
10,national,ISO27001,radiology,1957,mixed,mayo_clinic,tier1_hospital,4935
11,international,FedRAMP,oncology,2015,public,johns_hopkins,tier2_hospital,1524
12,local,ISO27001,cardiology,1953,public,stanford_med,research_center,1471
13,national,SOC2,neurology,1990,public,mass_general,mobile_unit,4740
14,regional,SOC2,pathology,2003,private,ucla_health,edge_device,1408
15,national,ISO27001,radiology,2011,private,mayo_clinic,tier1_hospital,468
16,national,FedRAMP,oncology,2020,mixed,johns_hopkins,tier2_hospital,2337
17,national,HIPAA_compliant,cardiology,1988,public,stanford_med,research_center,4837
18,local,SOC2,neurology,1984,research_grant,mass_general,mobile_unit,3561
19,regional,HIPAA_compliant,pathology,1952,public,ucla_health,edge_device,4587
