node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,2000,tier_1,32,PIPEDA,4,128,tier1_hospital,0.968,standard,50000
1,clinic_001,5000,tier_2,64,GDPR,2,64,tier2_hospital,0.933,standard,20000
2,research_center_002,10000,tier_3,256,GDPR,16,512,research_center,0.988,critical,20000
3,mobile_unit_003,1000,tier_1,16,PIPEDA,1,64,mobile_unit,0.836,critical,2000
4,edge_device_004,500,tier_2,2,GDPR,1,32,edge_device,0.8,high,2000
5,hospital_005,10000,tier_1,64,local,8,512,tier1_hospital,0.954,high,20000
6,clinic_006,2000,tier_2,32,GDPR,2,128,tier2_hospital,0.953,critical,20000
7,research_center_007,20000,tier_3,256,GDPR,16,512,research_center,0.995,standard,20000
8,mobile_unit_008,1000,tier_1,4,HIPAA,2,16,mobile_unit,0.81,standard,2000
9,edge_device_009,100,tier_2,4,HIPAA,0,8,edge_device,0.772,high,2000
10,hospital_010,10000,tier_1,64,HIPAA,16,512,tier1_hospital,0.965,high,50000
11,clinic_011,5000,tier_2,16,GDPR,8,128,tier2_hospital,0.958,high,10000
12,research_center_012,10000,tier_3,256,local,16,512,research_center,0.999,standard,20000
13,mobile_unit_013,100,tier_1,8,GDPR,2,16,mobile_unit,0.898,standard,1000
14,edge_device_014,100,tier_2,2,GDPR,1,8,edge_device,0.78,critical,2000
15,hospital_015,5000,tier_1,32,local,16,512,tier1_hospital,0.957,high,50000
16,clinic_016,1000,tier_2,64,local,8,128,tier2_hospital,0.927,critical,5000
17,research_center_017,20000,tier_3,256,local,8,512,research_center,0.987,standard,50000
18,mobile_unit_018,500,tier_1,8,local,1,64,mobile_unit,0.863,critical,2000
19,edge_device_019,500,tier_2,2,GDPR,1,16,edge_device,0.783,standard,500
