node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,128,GDPR,16,256,tier1_hospital,0.967,standard,50000
1,clinic_001,5000,tier_2,16,HIPAA,8,128,tier2_hospital,0.926,standard,10000
2,research_center_002,5000,tier_3,256,GDPR,32,256,research_center,0.988,high,20000
3,mobile_unit_003,100,tier_1,8,HIPAA,1,64,mobile_unit,0.869,critical,5000
4,edge_device_004,50,tier_2,2,HIPAA,0,8,edge_device,0.86,critical,2000
5,hospital_005,2000,tier_1,32,PIPEDA,8,512,tier1_hospital,0.999,critical,50000
6,clinic_006,1000,tier_2,64,PIPEDA,8,256,tier2_hospital,0.906,standard,5000
7,research_center_007,5000,tier_3,256,GDPR,8,512,research_center,0.986,high,100000
8,mobile_unit_008,100,tier_1,4,PIPEDA,2,32,mobile_unit,0.789,high,5000
9,edge_device_009,50,tier_2,4,local,0,16,edge_device,0.824,standard,500
10,hospital_010,5000,tier_1,64,GDPR,4,128,tier1_hospital,0.968,standard,10000
11,clinic_011,5000,tier_2,16,HIPAA,2,128,tier2_hospital,0.919,standard,5000
12,research_center_012,10000,tier_3,64,PIPEDA,8,512,research_center,0.988,critical,50000
13,mobile_unit_013,1000,tier_1,4,GDPR,2,64,mobile_unit,0.757,critical,5000
14,edge_device_014,500,tier_2,8,PIPEDA,0,8,edge_device,0.862,critical,2000
15,hospital_015,2000,tier_1,32,HIPAA,4,256,tier1_hospital,0.969,high,20000
16,clinic_016,5000,tier_2,16,GDPR,2,128,tier2_hospital,0.963,critical,20000
17,research_center_017,20000,tier_3,64,GDPR,8,256,research_center,0.988,standard,20000
18,mobile_unit_018,100,tier_1,16,GDPR,1,32,mobile_unit,0.798,standard,2000
19,edge_device_019,100,tier_2,8,HIPAA,1,32,edge_device,0.755,critical,1000
