round_num,node_0,node_1,node_2,node_3,node_4
1,3.338477373123169,3.3389272689819336,3.3470380306243896,3.331772565841675,3.330568313598633
2,3.317729949951172,3.3072636127471924,3.3032824993133545,3.2870213985443115,3.3058552742004395
3,3.312426805496216,3.30965256690979,3.3012232780456543,3.3182010650634766,3.305623769760132
4,3.308253288269043,3.3203284740448,3.3123016357421875,3.3158164024353027,3.2925312519073486
5,3.322779893875122,3.312096118927002,3.313296318054199,3.305513858795166,3.310429573059082
6,3.3047542572021484,3.2954039573669434,3.306201457977295,3.324859619140625,3.3433423042297363
7,3.3069491386413574,3.3322017192840576,3.3053884506225586,3.3276946544647217,3.3092241287231445
8,3.324310064315796,3.329133987426758,3.2995870113372803,3.3251256942749023,3.326817035675049
9,3.3158674240112305,3.338467597961426,3.3288865089416504,3.321002721786499,3.332730770111084
10,3.334489345550537,3.3119285106658936,3.3196892738342285,3.3282816410064697,3.3178772926330566
