node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,44.048151,-92.494742,north_america,America/Chicago
1,Baltimore,USA,39.301024,-76.620869,europe,America/New_York
2,Palo Alto,USA,37.468172,-122.172579,asia_pacific,America/Los_Angeles
3,Boston,USA,42.40128,-71.104982,south_america,America/New_York
4,Los Angeles,USA,34.003783,-118.280343,africa,America/Los_Angeles
5,London,UK,51.546837,-0.080076,north_america,Europe/London
6,Paris,France,48.837607,2.380556,europe,Europe/Paris
7,Tokyo,Japan,35.709971,139.638638,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.360107,103.853651,south_america,Asia/Singapore
9,Sydney,Australia,-33.900381,151.225436,africa,Australia/Sydney
