node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,43.977147,-92.486048,north_america,America/Chicago
1,Baltimore,USA,39.277971,-76.589977,europe,America/New_York
2,Palo Alto,USA,37.483845,-122.103031,asia_pacific,America/Los_Angeles
3,Boston,USA,42.34212,-71.047725,south_america,America/New_York
4,Los Angeles,USA,34.08169,-118.29341,africa,America/Los_Angeles
5,London,UK,51.513723,-0.080181,north_america,Europe/London
6,Paris,France,48.816423,2.401051,europe,Europe/Paris
7,Tokyo,Japan,35.702936,139.666731,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.366292,103.842131,south_america,Asia/Singapore
9,Sydney,Australia,-33.856192,151.232154,africa,Australia/Sydney
10,Rochester,USA,43.993242,-92.467333,north_america,America/Chicago
11,Baltimore,USA,39.252652,-76.661809,europe,America/New_York
12,Palo Alto,USA,37.475544,-122.106811,asia_pacific,America/Los_Angeles
13,Boston,USA,42.393609,-71.016838,south_america,America/New_York
14,Los Angeles,USA,34.04536,-118.290477,africa,America/Los_Angeles
