timestamp,round_num,total_clients,sampled_clients,num_sampled_clients,client_sampling_rate,actual_client_rate,data_sampling_rates,total_data_points,sampled_data_points,actual_data_rate
1753382466.9350138,1,10,"[3, 5]",2,0.2,0.2,"{3: 1.0, 5: 1.0}",,,
1753382491.6351004,2,10,"[9, 1]",2,0.2,0.2,"{9: 1.0, 1: 1.0}",,,
1753382514.4937282,3,10,"[8, 2]",2,0.2,0.2,"{8: 1.0, 2: 1.0}",,,
1753382541.59513,4,10,"[8, 1]",2,0.2,0.2,"{8: 1.0, 1: 1.0}",,,
1753382549.111642,5,10,"[2, 6]",2,0.2,0.2,"{2: 1.0, 6: 1.0}",,,
1753382571.356699,6,10,"[4, 6]",2,0.2,0.2,"{4: 1.0, 6: 1.0}",,,
1753382594.1762006,7,10,"[0, 1]",2,0.2,0.2,"{0: 1.0, 1: 1.0}",,,
1753382617.3654702,8,10,"[2, 9]",2,0.2,0.2,"{2: 1.0, 9: 1.0}",,,
1753382621.1943796,9,10,"[1, 4]",2,0.2,0.2,"{1: 1.0, 4: 1.0}",,,
1753382626.9818187,10,10,"[4, 7]",2,0.2,0.2,"{4: 1.0, 7: 1.0}",,,
