node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,international,FedRAMP,radiology,2020,research_grant,mayo_clinic,tier1_hospital,2913
1,national,ISO27001,oncology,2000,mixed,johns_hopkins,tier2_hospital,372
2,international,ISO27001,cardiology,1951,public,stanford_med,research_center,1931
3,national,HIPAA_compliant,neurology,1955,public,mass_general,mobile_unit,1057
4,national,HIPAA_compliant,pathology,1952,mixed,ucla_health,edge_device,111
5,local,SOC2,radiology,1973,mixed,mayo_clinic,tier1_hospital,3754
6,regional,HIPAA_compliant,oncology,2001,mixed,johns_hopkins,tier2_hospital,4540
7,local,HIPAA_compliant,cardiology,1978,research_grant,stanford_med,research_center,3557
8,local,SOC2,neurology,1989,private,mass_general,mobile_unit,2042
9,local,HIPAA_compliant,pathology,2006,research_grant,ucla_health,edge_device,4286
