timestamp,round_num,source_node,target_node,transfer_type,param_summary,strategy_name
1753382034.384951,1,0,4,parameter_transfer,"{'norm': 3.3218564987182617, 'mean': 0.005780509207397699, 'std': 0.11286391317844391}",
1753382034.384951,1,0,1,parameter_transfer,"{'norm': 3.3218564987182617, 'mean': 0.005780509207397699, 'std': 0.11286391317844391}",
1753382034.3850281,1,1,0,parameter_transfer,"{'norm': 3.3623666763305664, 'mean': 0.005621498450636864, 'std': 0.11425182223320007}",
1753382034.3850281,1,1,2,parameter_transfer,"{'norm': 3.3623666763305664, 'mean': 0.005621498450636864, 'std': 0.11425182223320007}",
1753382034.3851311,1,2,1,parameter_transfer,"{'norm': 3.316978931427002, 'mean': 0.005867219530045986, 'std': 0.11269328743219376}",
1753382034.3851311,1,2,3,parameter_transfer,"{'norm': 3.316978931427002, 'mean': 0.005867219530045986, 'std': 0.11269328743219376}",
1753382034.3851707,1,3,2,parameter_transfer,"{'norm': 3.3507864475250244, 'mean': 0.005851606372743845, 'std': 0.11384578049182892}",
1753382034.3851707,1,3,4,parameter_transfer,"{'norm': 3.3507864475250244, 'mean': 0.005851606372743845, 'std': 0.11384578049182892}",
1753382034.3851988,1,4,3,parameter_transfer,"{'norm': 3.323383331298828, 'mean': 0.005297658033668995, 'std': 0.11293961852788925}",
1753382034.3851988,1,4,0,parameter_transfer,"{'norm': 3.323383331298828, 'mean': 0.005297658033668995, 'std': 0.11293961852788925}",
1753382034.3852375,1,4,0,aggregation,,GossipAvg
1753382034.3852375,1,1,0,aggregation,,GossipAvg
1753382034.38526,1,0,1,aggregation,,GossipAvg
1753382034.38526,1,2,1,aggregation,,GossipAvg
1753382034.3852744,1,1,2,aggregation,,GossipAvg
1753382034.3852744,1,3,2,aggregation,,GossipAvg
1753382034.3852859,1,2,3,aggregation,,GossipAvg
1753382034.3852859,1,4,3,aggregation,,GossipAvg
1753382034.3853042,1,3,4,aggregation,,GossipAvg
1753382034.3853042,1,0,4,aggregation,,GossipAvg
1753382043.6689544,2,0,4,parameter_transfer,"{'norm': 3.317166805267334, 'mean': 0.005087715107947588, 'std': 0.11273756623268127}",
1753382043.6689544,2,0,1,parameter_transfer,"{'norm': 3.317166805267334, 'mean': 0.005087715107947588, 'std': 0.11273756623268127}",
1753382043.6690183,2,1,0,parameter_transfer,"{'norm': 3.3455255031585693, 'mean': 0.005987485405057669, 'std': 0.11365949362516403}",
1753382043.6690183,2,1,2,parameter_transfer,"{'norm': 3.3455255031585693, 'mean': 0.005987485405057669, 'std': 0.11365949362516403}",
1753382043.669096,2,2,1,parameter_transfer,"{'norm': 3.32951021194458, 'mean': 0.005667803343385458, 'std': 0.1131303533911705}",
1753382043.669096,2,2,3,parameter_transfer,"{'norm': 3.32951021194458, 'mean': 0.005667803343385458, 'std': 0.1131303533911705}",
1753382043.66913,2,3,2,parameter_transfer,"{'norm': 3.3197340965270996, 'mean': 0.005230794195085764, 'std': 0.11281844973564148}",
1753382043.66913,2,3,4,parameter_transfer,"{'norm': 3.3197340965270996, 'mean': 0.005230794195085764, 'std': 0.11281844973564148}",
1753382043.6691566,2,4,3,parameter_transfer,"{'norm': 3.3177499771118164, 'mean': 0.00522949593141675, 'std': 0.11275093257427216}",
1753382043.6691566,2,4,0,parameter_transfer,"{'norm': 3.3177499771118164, 'mean': 0.00522949593141675, 'std': 0.11275093257427216}",
1753382043.6691864,2,4,0,aggregation,,GossipAvg
1753382043.6691864,2,1,0,aggregation,,GossipAvg
1753382043.6692045,2,0,1,aggregation,,GossipAvg
1753382043.6692045,2,2,1,aggregation,,GossipAvg
1753382043.6692185,2,1,2,aggregation,,GossipAvg
1753382043.6692185,2,3,2,aggregation,,GossipAvg
1753382043.6692312,2,2,3,aggregation,,GossipAvg
1753382043.6692312,2,4,3,aggregation,,GossipAvg
1753382043.6692417,2,3,4,aggregation,,GossipAvg
1753382043.6692417,2,0,4,aggregation,,GossipAvg
1753382052.5665746,3,0,4,parameter_transfer,"{'norm': 3.3130879402160645, 'mean': 0.005972627550363541, 'std': 0.11255518347024918}",
1753382052.5665746,3,0,1,parameter_transfer,"{'norm': 3.3130879402160645, 'mean': 0.005972627550363541, 'std': 0.11255518347024918}",
1753382052.566635,3,1,0,parameter_transfer,"{'norm': 3.341775417327881, 'mean': 0.005321003962308168, 'std': 0.11356491595506668}",
1753382052.566635,3,1,2,parameter_transfer,"{'norm': 3.341775417327881, 'mean': 0.005321003962308168, 'std': 0.11356491595506668}",
