node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,44.047277,-92.450948,north_america,America/Chicago
1,Baltimore,USA,39.287766,-76.641555,europe,America/New_York
2,Palo Alto,USA,37.470843,-122.170611,asia_pacific,America/Los_Angeles
3,Boston,USA,42.354571,-71.090671,south_america,America/New_York
4,Los Angeles,USA,34.026556,-118.247783,africa,America/Los_Angeles
5,London,UK,51.548093,-0.133369,north_america,Europe/London
6,Paris,France,48.825638,2.316918,europe,Europe/Paris
7,Tokyo,Japan,35.655871,139.698649,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.355202,103.853729,south_america,Asia/Singapore
9,Sydney,Australia,-33.900102,151.22589,africa,Australia/Sydney
10,Rochester,USA,44.04751,-92.442556,north_america,America/Chicago
11,Baltimore,USA,39.331282,-76.564731,europe,America/New_York
12,Palo Alto,USA,37.464795,-122.117797,asia_pacific,America/Los_Angeles
13,Boston,USA,42.359037,-71.026834,south_america,America/New_York
14,Los Angeles,USA,34.009915,-118.285851,africa,America/Los_Angeles
