node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,2000,tier_1,64,GDPR,16,512,tier1_hospital,0.99,critical,10000
1,clinic_001,2000,tier_2,32,GDPR,4,256,tier2_hospital,0.901,critical,20000
2,research_center_002,10000,tier_3,128,local,16,1024,research_center,0.987,critical,50000
3,mobile_unit_003,1000,tier_1,16,GDPR,2,16,mobile_unit,0.893,critical,2000
4,edge_device_004,50,tier_2,8,GDPR,0,32,edge_device,0.801,standard,2000
5,hospital_005,5000,tier_1,128,PIPEDA,4,256,tier1_hospital,0.978,critical,10000
6,clinic_006,1000,tier_2,64,HIPAA,8,128,tier2_hospital,0.904,standard,20000
7,research_center_007,5000,tier_3,128,PIPEDA,16,256,research_center,0.994,high,50000
8,mobile_unit_008,100,tier_1,8,PIPEDA,2,32,mobile_unit,0.817,critical,1000
9,edge_device_009,500,tier_2,4,local,1,8,edge_device,0.806,critical,500
10,hospital_010,10000,tier_1,128,PIPEDA,4,512,tier1_hospital,0.978,critical,50000
11,clinic_011,2000,tier_2,16,HIPAA,8,256,tier2_hospital,0.936,critical,20000
12,research_center_012,20000,tier_3,256,local,8,256,research_center,0.996,standard,20000
13,mobile_unit_013,1000,tier_1,4,HIPAA,1,64,mobile_unit,0.863,critical,2000
14,edge_device_014,500,tier_2,8,HIPAA,1,32,edge_device,0.712,high,2000
