node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,44.004592,-92.461232,north_america,America/Chicago
1,Baltimore,USA,39.250432,-76.593001,europe,America/New_York
2,Palo Alto,USA,37.4289,-122.137391,asia_pacific,America/Los_Angeles
3,Boston,USA,42.407558,-71.077577,south_america,America/New_York
4,Los Angeles,USA,34.095067,-118.287977,africa,America/Los_Angeles
5,London,UK,51.476912,-0.128624,north_america,Europe/London
6,Paris,France,48.86477,2.385336,europe,Europe/Paris
7,Tokyo,Japan,35.656863,139.638248,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.396878,103.867967,south_america,Asia/Singapore
9,Sydney,Australia,-33.855358,151.192132,africa,Australia/Sydney
