timestamp,round_num,total_clients,sampled_clients,num_sampled_clients,client_sampling_rate,actual_client_rate,data_sampling_rates,total_data_points,sampled_data_points,actual_data_rate
1753380325.2507885,1,5,"[4, 0, 2]",3,0.6,0.6,"{4: 1.0, 0: 1.0, 2: 1.0}",,,
1753380341.2497714,2,5,"[4, 1, 3]",3,0.6,0.6,"{4: 1.0, 1: 1.0, 3: 1.0}",,,
1753380358.6826458,3,5,"[3, 2, 0]",3,0.6,0.6,"{3: 1.0, 2: 1.0, 0: 1.0}",,,
1753380366.463608,4,5,"[0, 2, 4]",3,0.6,0.6,"{0: 1.0, 2: 1.0, 4: 1.0}",,,
1753380373.751041,5,5,"[0, 3, 2]",3,0.6,0.6,"{0: 1.0, 3: 1.0, 2: 1.0}",,,
1753380381.4344568,6,5,"[4, 2, 0]",3,0.6,0.6,"{4: 1.0, 2: 1.0, 0: 1.0}",,,
1753380388.679031,7,5,"[1, 0, 2]",3,0.6,0.6,"{1: 1.0, 0: 1.0, 2: 1.0}",,,
1753380396.7266219,8,5,"[3, 0, 2]",3,0.6,0.6,"{3: 1.0, 0: 1.0, 2: 1.0}",,,
1753380404.2760684,9,5,"[1, 3, 4]",3,0.6,0.6,"{1: 1.0, 3: 1.0, 4: 1.0}",,,
1753380411.9313211,10,5,"[1, 0, 4]",3,0.6,0.6,"{1: 1.0, 0: 1.0, 4: 1.0}",,,
