round_num,node_0,node_1,node_2,node_3,node_4
1,3.274170398712158,3.2485578060150146,3.3209924697875977,3.2485578060150146,3.8285720348358154
2,3.362628698348999,3.9160852432250977,3.271988868713379,4.189874649047852,4.317047119140625
3,4.114778518676758,3.612722873687744,4.178249359130859,4.7222394943237305,4.000332355499268
4,4.280462741851807,3.7952771186828613,4.660025119781494,4.281741142272949,4.70443058013916
5,4.556222438812256,4.101759433746338,4.759410858154297,4.999199390411377,4.4094367027282715
6,4.722264289855957,4.317177772521973,5.0423126220703125,4.666467666625977,5.039762020111084
7,5.026522159576416,5.106160640716553,5.125457763671875,4.790246963500977,4.808034420013428
8,5.316422462463379,5.02646541595459,5.328860282897949,5.373813629150391,4.849824905395508
9,5.037167072296143,5.522280693054199,5.2238545417785645,5.662684917449951,5.452796936035156
10,5.6003546714782715,5.776121139526367,5.410338401794434,5.492552280426025,5.811541557312012
