node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,32,local,8,128,tier1_hospital,0.973,critical,10000
1,clinic_001,2000,tier_2,64,HIPAA,4,256,tier2_hospital,0.97,standard,5000
2,research_center_002,10000,tier_3,256,HIPAA,32,512,research_center,0.982,high,20000
3,mobile_unit_003,1000,tier_1,4,local,2,16,mobile_unit,0.883,critical,1000
4,edge_device_004,500,tier_2,4,local,0,8,edge_device,0.841,standard,1000
5,hospital_005,10000,tier_1,128,GDPR,4,256,tier1_hospital,0.985,critical,50000
6,clinic_006,2000,tier_2,64,GDPR,8,64,tier2_hospital,0.971,standard,10000
7,research_center_007,5000,tier_3,128,local,8,256,research_center,0.996,high,50000
8,mobile_unit_008,500,tier_1,4,PIPEDA,1,16,mobile_unit,0.872,high,5000
9,edge_device_009,50,tier_2,4,local,1,16,edge_device,0.739,high,1000
10,hospital_010,10000,tier_1,64,local,4,256,tier1_hospital,0.992,high,50000
11,clinic_011,5000,tier_2,64,GDPR,8,64,tier2_hospital,0.949,critical,5000
12,research_center_012,5000,tier_3,128,PIPEDA,8,512,research_center,0.997,standard,50000
13,mobile_unit_013,500,tier_1,16,GDPR,2,32,mobile_unit,0.857,standard,2000
14,edge_device_014,100,tier_2,8,PIPEDA,0,16,edge_device,0.856,standard,2000
15,hospital_015,5000,tier_1,32,HIPAA,8,512,tier1_hospital,0.959,critical,10000
16,clinic_016,2000,tier_2,16,HIPAA,2,128,tier2_hospital,0.959,high,20000
17,research_center_017,5000,tier_3,256,GDPR,8,256,research_center,0.993,standard,100000
18,mobile_unit_018,1000,tier_1,16,PIPEDA,1,64,mobile_unit,0.785,standard,5000
19,edge_device_019,50,tier_2,2,PIPEDA,1,32,edge_device,0.864,critical,500
