node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,regional,SOC2,radiology,1975,research_grant,mayo_clinic,tier1_hospital,1958
1,international,FedRAMP,oncology,2006,research_grant,johns_hopkins,tier2_hospital,3270
2,international,SOC2,cardiology,1975,private,stanford_med,research_center,2548
3,local,ISO27001,neurology,1951,mixed,mass_general,mobile_unit,1673
4,international,HIPAA_compliant,pathology,1988,research_grant,ucla_health,edge_device,1045
5,international,ISO27001,radiology,1997,public,mayo_clinic,tier1_hospital,1508
6,regional,FedRAMP,oncology,2005,private,johns_hopkins,tier2_hospital,2149
7,regional,ISO27001,cardiology,2002,private,stanford_med,research_center,4039
8,regional,SOC2,neurology,1960,research_grant,mass_general,mobile_unit,1990
9,international,SOC2,pathology,1951,public,ucla_health,edge_device,3600
