node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,44.008642,-92.451412,north_america,America/Chicago
1,Baltimore,USA,39.338306,-76.612723,europe,America/New_York
2,Palo Alto,USA,37.444718,-122.110872,asia_pacific,America/Los_Angeles
3,Boston,USA,42.406647,-71.055662,south_america,America/New_York
4,Los Angeles,USA,34.050638,-118.290549,africa,America/Los_Angeles
5,London,UK,51.537269,-0.086995,north_america,Europe/London
6,Paris,France,48.865589,2.392252,europe,Europe/Paris
7,Tokyo,Japan,35.696528,139.655067,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.337022,103.847953,south_america,Asia/Singapore
9,Sydney,Australia,-33.900918,151.191476,africa,Australia/Sydney
