param_summary,round_num,source_node,target_node,timestamp,transfer_type
"{'norm': 3.3020262718200684, 'mean': -0.0027940282598137856, 'std': 0.1945536881685257}",1,0,1,1749438413.4198983,parameter_transfer
"{'norm': 3.3020262718200684, 'mean': -0.0027940282598137856, 'std': 0.1945536881685257}",1,0,2,1749438413.4198983,parameter_transfer
"{'norm': 3.3020262718200684, 'mean': -0.0027940282598137856, 'std': 0.1945536881685257}",1,0,3,1749438413.4198983,parameter_transfer
"{'norm': 3.3020262718200684, 'mean': -0.0027940282598137856, 'std': 0.1945536881685257}",1,0,4,1749438413.4198983,parameter_transfer
"{'norm': 3.3020262718200684, 'mean': -0.0027940282598137856, 'std': 0.1945536881685257}",1,0,5,1749438413.4198983,parameter_transfer
"{'norm': 3.3020262718200684, 'mean': -0.0027940282598137856, 'std': 0.1945536881685257}",1,0,6,1749438413.4198983,parameter_transfer
"{'norm': 3.3020262718200684, 'mean': -0.0027940282598137856, 'std': 0.1945536881685257}",1,0,7,1749438413.4198983,parameter_transfer
"{'norm': 3.3020262718200684, 'mean': -0.0027940282598137856, 'std': 0.1945536881685257}",1,0,8,1749438413.4198983,parameter_transfer
"{'norm': 3.3020262718200684, 'mean': -0.0027940282598137856, 'std': 0.1945536881685257}",1,0,9,1749438413.4198983,parameter_transfer
"{'norm': 3.3281259536743164, 'mean': -0.00010169069719268009, 'std': 0.19611167907714844}",1,1,0,1749438413.4199686,parameter_transfer
"{'norm': 3.3281259536743164, 'mean': -0.00010169069719268009, 'std': 0.19611167907714844}",1,1,2,1749438413.4199686,parameter_transfer
"{'norm': 3.3281259536743164, 'mean': -0.00010169069719268009, 'std': 0.19611167907714844}",1,1,3,1749438413.4199686,parameter_transfer
"{'norm': 3.3281259536743164, 'mean': -0.00010169069719268009, 'std': 0.19611167907714844}",1,1,4,1749438413.4199686,parameter_transfer
"{'norm': 3.3281259536743164, 'mean': -0.00010169069719268009, 'std': 0.19611167907714844}",1,1,5,1749438413.4199686,parameter_transfer
"{'norm': 3.3281259536743164, 'mean': -0.00010169069719268009, 'std': 0.19611167907714844}",1,1,6,1749438413.4199686,parameter_transfer
"{'norm': 3.3281259536743164, 'mean': -0.00010169069719268009, 'std': 0.19611167907714844}",1,1,7,1749438413.4199686,parameter_transfer
"{'norm': 3.3281259536743164, 'mean': -0.00010169069719268009, 'std': 0.19611167907714844}",1,1,8,1749438413.4199686,parameter_transfer
"{'norm': 3.3281259536743164, 'mean': -0.00010169069719268009, 'std': 0.19611167907714844}",1,1,9,1749438413.4199686,parameter_transfer
"{'norm': 3.2907896041870117, 'mean': -0.0050957296043634415, 'std': 0.19384466111660004}",1,2,0,1749438413.420007,parameter_transfer
"{'norm': 3.2907896041870117, 'mean': -0.0050957296043634415, 'std': 0.19384466111660004}",1,2,1,1749438413.420007,parameter_transfer
"{'norm': 3.2907896041870117, 'mean': -0.0050957296043634415, 'std': 0.19384466111660004}",1,2,3,1749438413.420007,parameter_transfer
