node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,2000,tier_1,64,HIPAA,8,512,tier1_hospital,0.993,standard,50000
1,clinic_001,1000,tier_2,64,local,2,128,tier2_hospital,0.941,standard,20000
2,research_center_002,5000,tier_3,256,GDPR,16,1024,research_center,0.992,standard,100000
3,mobile_unit_003,500,tier_1,16,local,1,32,mobile_unit,0.823,critical,2000
4,edge_device_004,500,tier_2,4,GDPR,0,8,edge_device,0.737,critical,1000
5,hospital_005,2000,tier_1,32,HIPAA,4,512,tier1_hospital,0.963,critical,20000
6,clinic_006,1000,tier_2,32,PIPEDA,4,256,tier2_hospital,0.965,high,10000
7,research_center_007,10000,tier_3,128,GDPR,32,1024,research_center,1.0,standard,50000
8,mobile_unit_008,500,tier_1,4,GDPR,2,32,mobile_unit,0.778,high,1000
9,edge_device_009,500,tier_2,4,local,0,16,edge_device,0.8,critical,2000
