edge,weight
0-1,5721.05
0-2,5276.77
0-3,548.41
0-4,913.53
0-5,116.34
0-6,482.15
0-7,5296.34
0-8,1993.29
0-9,5416.64
1-2,546.49
1-3,2125.23
1-4,2263.56
1-5,1130.2
1-6,1930.24
1-7,862.06
1-8,2020.12
1-9,428.64
2-3,5471.0
2-4,115.54
2-5,5183.29
2-6,112.14
2-7,4004.05
2-8,420.17
2-9,91.95
3-4,436.12
3-5,1786.35
3-6,4928.83
3-7,531.97
3-8,515.57
3-9,4718.23
4-5,1615.59
4-6,800.42
4-7,988.55
4-8,81.44
4-9,101.0
5-6,5932.28
5-7,94.59
5-8,579.14
5-9,429.93
6-7,549.56
6-8,115.33
6-9,2220.46
7-8,2113.4
7-9,111.99
8-9,500.16
