node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,national,SOC2,radiology,1967,research_grant,mayo_clinic,tier1_hospital,2846
1,regional,ISO27001,oncology,1965,mixed,johns_hopkins,tier2_hospital,4779
2,national,SOC2,cardiology,1977,mixed,stanford_med,research_center,3663
3,regional,ISO27001,neurology,1960,research_grant,mass_general,mobile_unit,1905
4,international,SOC2,pathology,1990,mixed,ucla_health,edge_device,4463
5,local,ISO27001,radiology,1973,research_grant,mayo_clinic,tier1_hospital,2267
6,international,SOC2,oncology,1958,public,johns_hopkins,tier2_hospital,4079
7,national,HIPAA_compliant,cardiology,1970,mixed,stanford_med,research_center,2603
8,regional,FedRAMP,neurology,1990,mixed,mass_general,mobile_unit,4119
9,regional,FedRAMP,pathology,1954,mixed,ucla_health,edge_device,2158
