node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,44.048358,-92.448119,north_america,America/Chicago
1,Baltimore,USA,39.254121,-76.653779,europe,America/New_York
2,Palo Alto,USA,37.481045,-122.183728,asia_pacific,America/Los_Angeles
3,Boston,USA,42.333696,-71.087235,south_america,America/New_York
4,Los Angeles,USA,34.035564,-118.25636,africa,America/Los_Angeles
5,London,UK,51.545116,-0.105219,north_america,Europe/London
6,Paris,France,48.869487,2.356185,europe,Europe/Paris
7,Tokyo,Japan,35.685941,139.611445,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.380593,103.769915,south_america,Asia/Singapore
9,Sydney,Australia,-33.882594,151.25509,africa,Australia/Sydney
