node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,32,GDPR,16,512,tier1_hospital,0.998,high,50000
1,clinic_001,2000,tier_2,16,local,4,256,tier2_hospital,0.979,critical,20000
2,research_center_002,20000,tier_3,128,GDPR,8,1024,research_center,0.995,high,100000
3,mobile_unit_003,500,tier_1,4,PIPEDA,1,16,mobile_unit,0.873,critical,5000
4,edge_device_004,50,tier_2,2,GDPR,1,8,edge_device,0.748,critical,2000
5,hospital_005,5000,tier_1,128,GDPR,4,256,tier1_hospital,0.952,standard,10000
6,clinic_006,5000,tier_2,16,HIPAA,2,64,tier2_hospital,0.926,high,10000
7,research_center_007,5000,tier_3,64,PIPEDA,32,1024,research_center,0.995,standard,20000
8,mobile_unit_008,100,tier_1,8,local,1,16,mobile_unit,0.751,standard,2000
9,edge_device_009,500,tier_2,2,PIPEDA,0,32,edge_device,0.747,standard,2000
10,hospital_010,2000,tier_1,32,HIPAA,16,128,tier1_hospital,0.962,critical,10000
11,clinic_011,5000,tier_2,16,PIPEDA,2,64,tier2_hospital,0.927,critical,5000
12,research_center_012,5000,tier_3,64,PIPEDA,16,256,research_center,0.985,critical,20000
13,mobile_unit_013,100,tier_1,16,local,2,32,mobile_unit,0.887,standard,2000
14,edge_device_014,500,tier_2,8,GDPR,0,32,edge_device,0.809,critical,500
15,hospital_015,10000,tier_1,32,PIPEDA,16,512,tier1_hospital,0.987,critical,20000
16,clinic_016,1000,tier_2,16,local,4,128,tier2_hospital,0.973,critical,10000
17,research_center_017,20000,tier_3,256,GDPR,16,256,research_center,0.998,critical,20000
18,mobile_unit_018,1000,tier_1,4,local,1,16,mobile_unit,0.794,critical,2000
19,edge_device_019,50,tier_2,4,GDPR,1,32,edge_device,0.827,high,1000
