node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,44.019114,-92.495762,north_america,America/Chicago
1,Baltimore,USA,39.256071,-76.57701,europe,America/New_York
2,Palo Alto,USA,37.471512,-122.137261,asia_pacific,America/Los_Angeles
3,Boston,USA,42.367109,-71.075351,south_america,America/New_York
4,Los Angeles,USA,34.058972,-118.283426,africa,America/Los_Angeles
5,London,UK,51.477125,-0.172489,north_america,Europe/London
6,Paris,France,48.84419,2.35035,europe,Europe/Paris
7,Tokyo,Japan,35.705341,139.653571,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.34644,103.83557,south_america,Asia/Singapore
9,Sydney,Australia,-33.896501,151.187344,africa,Australia/Sydney
