timestamp,round_num,total_clients,sampled_clients,num_sampled_clients,client_sampling_rate,actual_client_rate,data_sampling_rates,total_data_points,sampled_data_points,actual_data_rate
1753397547.431762,1,20,"[6, 4, 3, 1, 17, 12, 13, 16, 7, 5, 8, 9, 19, 10, 0, 15]",16,0.8,0.8,"{6: 1.0, 4: 1.0, 3: 1.0, 1: 1.0, 17: 1.0, 12: 1.0, 13: 1.0, 16: 1.0, 7: 1.0, 5: 1.0, 8: 1.0, 9: 1.0, 19: 1.0, 10: 1.0, 0: 1.0, 15: 1.0}",,,
1753397577.3317394,2,20,"[8, 14, 19, 15, 6, 0, 17, 16, 9, 5, 11, 1, 13, 4, 18, 3]",16,0.8,0.8,"{8: 1.0, 14: 1.0, 19: 1.0, 15: 1.0, 6: 1.0, 0: 1.0, 17: 1.0, 16: 1.0, 9: 1.0, 5: 1.0, 11: 1.0, 1: 1.0, 13: 1.0, 4: 1.0, 18: 1.0, 3: 1.0}",,,
1753397600.2817562,3,20,"[16, 5, 3, 2, 10, 0, 9, 12, 15, 7, 8, 13, 11, 14, 17, 6]",16,0.8,0.8,"{16: 1.0, 5: 1.0, 3: 1.0, 2: 1.0, 10: 1.0, 0: 1.0, 9: 1.0, 12: 1.0, 15: 1.0, 7: 1.0, 8: 1.0, 13: 1.0, 11: 1.0, 14: 1.0, 17: 1.0, 6: 1.0}",,,
1753397619.4992714,4,20,"[12, 7, 2, 14, 15, 9, 10, 17, 6, 3, 1, 16, 11, 13, 4, 19]",16,0.8,0.8,"{12: 1.0, 7: 1.0, 2: 1.0, 14: 1.0, 15: 1.0, 9: 1.0, 10: 1.0, 17: 1.0, 6: 1.0, 3: 1.0, 1: 1.0, 16: 1.0, 11: 1.0, 13: 1.0, 4: 1.0, 19: 1.0}",,,
1753397631.3780541,5,20,"[5, 14, 1, 17, 19, 9, 2, 11, 15, 16, 0, 10, 3, 12, 7, 18]",16,0.8,0.8,"{5: 1.0, 14: 1.0, 1: 1.0, 17: 1.0, 19: 1.0, 9: 1.0, 2: 1.0, 11: 1.0, 15: 1.0, 16: 1.0, 0: 1.0, 10: 1.0, 3: 1.0, 12: 1.0, 7: 1.0, 18: 1.0}",,,
1753397643.3347447,6,20,"[19, 18, 2, 4, 6, 8, 0, 11, 7, 16, 14, 1, 9, 5, 13, 3]",16,0.8,0.8,"{19: 1.0, 18: 1.0, 2: 1.0, 4: 1.0, 6: 1.0, 8: 1.0, 0: 1.0, 11: 1.0, 7: 1.0, 16: 1.0, 14: 1.0, 1: 1.0, 9: 1.0, 5: 1.0, 13: 1.0, 3: 1.0}",,,
1753397655.5204856,7,20,"[1, 14, 16, 11, 8, 15, 2, 6, 10, 4, 12, 0, 5, 9, 13, 3]",16,0.8,0.8,"{1: 1.0, 14: 1.0, 16: 1.0, 11: 1.0, 8: 1.0, 15: 1.0, 2: 1.0, 6: 1.0, 10: 1.0, 4: 1.0, 12: 1.0, 0: 1.0, 5: 1.0, 9: 1.0, 13: 1.0, 3: 1.0}",,,
1753397667.2564304,8,20,"[11, 12, 7, 4, 0, 13, 3, 18, 16, 14, 8, 2, 6, 15, 9, 17]",16,0.8,0.8,"{11: 1.0, 12: 1.0, 7: 1.0, 4: 1.0, 0: 1.0, 13: 1.0, 3: 1.0, 18: 1.0, 16: 1.0, 14: 1.0, 8: 1.0, 2: 1.0, 6: 1.0, 15: 1.0, 9: 1.0, 17: 1.0}",,,
1753397678.9236872,9,20,"[8, 1, 11, 3, 18, 15, 10, 5, 7, 2, 19, 4, 16, 14, 12, 9]",16,0.8,0.8,"{8: 1.0, 1: 1.0, 11: 1.0, 3: 1.0, 18: 1.0, 15: 1.0, 10: 1.0, 5: 1.0, 7: 1.0, 2: 1.0, 19: 1.0, 4: 1.0, 16: 1.0, 14: 1.0, 12: 1.0, 9: 1.0}",,,
1753397689.956154,10,20,"[13, 7, 3, 17, 14, 19, 16, 0, 4, 8, 11, 12, 10, 5, 9, 1]",16,0.8,0.8,"{13: 1.0, 7: 1.0, 3: 1.0, 17: 1.0, 14: 1.0, 19: 1.0, 16: 1.0, 0: 1.0, 4: 1.0, 8: 1.0, 11: 1.0, 12: 1.0, 10: 1.0, 5: 1.0, 9: 1.0, 1: 1.0}",,,
