edge,weight
0-1,5061.77
0-2,550.1
0-3,4893.46
0-4,1058.19
0-5,898.46
0-6,95.72
0-7,939.67
0-8,106.55
0-9,404.26
0-10,5498.52
0-11,1963.01
0-12,565.33
0-13,117.53
0-14,1652.39
0-15,450.05
0-16,450.87
0-17,88.42
0-18,422.76
0-19,922.7
1-2,111.29
1-3,926.7
1-4,503.89
1-5,4289.78
1-6,5652.17
1-7,97.64
1-8,2291.98
1-9,826.88
1-10,114.61
1-11,886.35
1-12,84.75
1-13,112.36
1-14,2203.05
1-15,2159.26
1-16,2317.79
1-17,2126.56
1-18,1681.65
1-19,406.53
2-3,1157.95
2-4,4559.95
2-5,542.03
2-6,102.41
2-7,933.15
2-8,5809.02
2-9,1630.74
2-10,4949.29
2-11,966.2
2-12,537.52
2-13,456.57
2-14,2201.12
2-15,1103.96
2-16,93.95
2-17,1696.29
2-18,5567.2
2-19,406.88
3-4,4283.04
3-5,453.17
3-6,114.48
3-7,2161.36
3-8,886.71
3-9,489.5
3-10,579.84
3-11,1158.14
3-12,118.37
3-13,102.15
3-14,596.65
3-15,576.68
3-16,830.44
3-17,87.93
3-18,923.1
3-19,802.74
4-5,457.29
4-6,1626.38
4-7,500.42
4-8,586.48
4-9,593.07
4-10,89.28
4-11,2166.18
4-12,115.79
4-13,1034.1
4-14,483.95
4-15,515.16
4-16,925.79
4-17,958.6
4-18,91.63
4-19,575.94
5-6,1979.95
5-7,1614.84
5-8,100.12
5-9,411.57
5-10,533.35
5-11,434.79
5-12,4820.63
5-13,1828.57
5-14,117.65
5-15,104.42
5-16,486.11
5-17,1879.33
5-18,116.86
5-19,897.65
6-7,5645.53
6-8,5746.48
6-9,828.7
6-10,1750.46
6-11,118.68
6-12,1048.34
6-13,80.61
6-14,111.03
6-15,1617.67
6-16,1681.94
6-17,4785.26
6-18,110.1
6-19,1014.26
7-8,84.15
7-9,2183.44
7-10,1099.27
7-11,419.54
7-12,97.89
7-13,964.18
7-14,1024.1
7-15,4897.9
7-16,97.78
7-17,4692.69
7-18,4093.73
7-19,950.47
8-9,510.79
8-10,864.21
8-11,464.84
8-12,101.78
8-13,4914.44
8-14,468.41
8-15,5143.15
8-16,4163.95
8-17,4654.8
8-18,2226.32
8-19,518.95
9-10,98.57
9-11,4558.52
9-12,2395.28
9-13,558.54
9-14,2033.03
9-15,1078.76
9-16,896.83
9-17,911.65
9-18,862.81
9-19,511.23
10-11,514.06
10-12,4054.41
10-13,4602.11
10-14,4819.86
10-15,5186.34
10-16,4256.52
10-17,2172.17
10-18,1070.03
10-19,5986.52
11-12,861.42
11-13,1858.5
11-14,107.37
11-15,563.37
11-16,119.39
11-17,524.95
11-18,474.07
11-19,1194.53
12-13,556.68
12-14,423.5
12-15,4584.84
12-16,806.42
12-17,1873.39
12-18,85.27
12-19,557.07
13-14,2352.78
13-15,4614.89
13-16,542.57
13-17,1983.74
13-18,1859.11
13-19,2290.67
14-15,109.38
14-16,4857.65
14-17,4309.05
14-18,432.66
14-19,861.35
15-16,589.02
15-17,2298.39
15-18,86.98
15-19,916.71
16-17,1063.61
16-18,1967.61
16-19,1727.16
17-18,5149.58
17-19,1906.63
18-19,578.15
