# Trust Score Evolution for mnist_ring_gradient_n10_trust
# Format: Round,Node,Neighbor,Trust_Score
# Generated at: Mon Jul 14 06:16:06 UTC 2025

1,2,1,1.0
1,2,3,1.0
1,3,2,1.0
1,3,4,1.0
1,5,4,1.0
1,5,6,1.0
1,6,5,1.0
1,6,7,1.0
1,7,6,1.0
1,7,8,1.0
1,8,7,1.0
1,8,9,1.0
1,9,0,0.6937255674462622
1,9,8,1.0
2,2,1,0.6655233525702522
2,2,3,0.6641542947794228
2,3,2,0.7807113345818172
2,3,4,0.6954901928763682
2,5,4,0.7122317289054018
2,5,6,0.7095606120910175
2,6,5,0.9477601918265797
2,6,7,0.8056051851041713
2,7,6,0.6984220864722375
2,7,8,0.686247811056816
2,8,7,0.8056051851041713
2,8,9,0.8859898139909163
2,9,0,0.1568404698138372
2,9,8,1.0
3,2,1,0.6770901437835446
3,2,3,0.12084856314953396
3,3,2,0.7900769881183982
3,3,4,0.09716407106361026
3,5,4,0.09950296212648996
3,5,6,0.7203390978456861
3,6,5,0.9523313977144574
3,6,7,0.8144232305768558
3,7,6,0.7094053084681322
3,7,8,0.697450528386878
3,8,7,0.8144232305768558
3,8,9,0.8927428928741837
3,9,0,0.1752052135385524
3,9,8,1.0
4,2,1,0.09459347596975991
4,2,3,0.1396011782935662
4,3,2,0.7992404593358268
4,3,4,0.009716407106361027
4,5,4,0.009950296212648996
4,5,6,0.7309156928016124
4,6,5,0.9566980258087903
4,6,7,0.8230389550251688
4,7,6,0.7201866755712758
4,7,8,0.7084514278339801
4,8,7,0.8230389550251688
4,8,9,0.8992929190459121
4,9,0,0.01752052135385524
4,9,8,1.0
5,2,1,0.009459347596975991
5,2,3,0.15815271539113776
5,3,2,0.8082016989970382
5,3,4,0.0009716407106361028
5,5,4,0.0009950296212648997
5,5,6,0.7412903601639598
5,6,5,0.9608598510906208
5,6,7,0.8314523026341727
5,7,6,0.7307661523906412
5,7,8,0.7192504754246896
5,8,7,0.13031450121231838
5,8,9,0.14238804551560275
5,9,0,0.0017520521353855242
5,9,8,1.0
6,2,1,0.0009459347596975992
6,2,3,0.1765031626293809
6,3,2,0.8169606555787998
6,3,4,9.716407106361028e-05
6,5,4,9.950296212648998e-05
6,5,6,0.7514630616701683
6,6,5,0.9648166249739444
6,6,7,0.8396632148213984
6,7,6,0.7411437021517238
6,7,8,0.7298476358854038
6,8,7,0.013031450121231839
6,8,9,0.014238804551560276
6,9,0,0.00017520521353855243
6,9,8,1.0
7,2,1,9.459347596975992e-05
7,2,3,0.19465250793295172
7,3,2,0.8255172751080578
7,3,4,9.71640710636103e-06
7,5,4,9.950296212648998e-06
7,5,6,0.7614337575000456
7,6,5,0.9685680713630618
7,6,7,0.8476716300248853
7,7,6,0.751319286613528
7,7,8,0.7402428725660108
7,8,7,0.0013031450121231839
7,8,9,0.0014238804551560276
7,9,0,1.7520521353855244e-05
7,9,8,1.0
8,2,1,9.459347596975993e-06
8,2,3,0.21260073895516723
8,3,2,0.8338715009822354
8,3,4,9.71640710636103e-07
8,5,4,9.950296212648998e-07
8,5,6,0.771202406178342
8,6,5,0.9721138817718084
8,6,7,0.855477483468939
8,7,6,0.7612928659787603
8,7,8,0.7504361473574406
8,8,7,0.0001303145012123184
8,8,9,0.00014238804551560278
8,9,0,1.7520521353855245e-06
8,9,8,0.6333333333333333
9,2,1,9.459347596975994e-07
9,2,3,0.23034784306873837
9,3,2,0.8420232737714577
9,3,4,9.71640710636103e-08
9,5,4,9.950296212648998e-08
9,5,6,0.7807689644690056
9,6,5,0.9754537092061643
9,6,7,0.8630807069045895
9,7,6,0.771064398796517
9,7,8,0.7604274206024791
9,8,7,1.303145012123184e-05
9,8,9,1.4238804551560278e-05
9,9,0,1.7520521353855246e-07
9,9,8,0.6454439347497233
10,2,1,9.459347596975994e-08
10,2,3,0.24789380735607536
10,3,2,0.8499725310003702
10,3,4,9.71640710636103e-09
10,5,4,9.950296212649e-09
10,5,6,0.7901333872602083
10,6,5,0.9785871603893701
10,6,7,0.8704812283212306
10,7,6,0.7806338418566638
10,7,8,0.770216650999145
10,8,7,1.303145012123184e-06
10,8,9,1.4238804551560279e-06
10,9,0,1.7520521353855248e-08
10,9,8,0.6573528568713979
