timestamp,round_num,total_clients,sampled_clients,num_sampled_clients,client_sampling_rate,actual_client_rate,data_sampling_rates,total_data_points,sampled_data_points,actual_data_rate
1753358763.7608674,1,10,"[8, 5, 1, 7, 0, 2, 4, 3]",8,0.8,0.8,"{8: 1.0, 5: 1.0, 1: 1.0, 7: 1.0, 0: 1.0, 2: 1.0, 4: 1.0, 3: 1.0}",,,
1753358787.3205445,2,10,"[3, 5, 1, 6, 2, 9, 4, 0]",8,0.8,0.8,"{3: 1.0, 5: 1.0, 1: 1.0, 6: 1.0, 2: 1.0, 9: 1.0, 4: 1.0, 0: 1.0}",,,
1753358805.474227,3,10,"[4, 7, 3, 8, 0, 5, 6, 9]",8,0.8,0.8,"{4: 1.0, 7: 1.0, 3: 1.0, 8: 1.0, 0: 1.0, 5: 1.0, 6: 1.0, 9: 1.0}",,,
1753358811.68562,4,10,"[2, 8, 7, 6, 1, 9, 5, 0]",8,0.8,0.8,"{2: 1.0, 8: 1.0, 7: 1.0, 6: 1.0, 1: 1.0, 9: 1.0, 5: 1.0, 0: 1.0}",,,
1753358817.7552688,5,10,"[0, 5, 8, 6, 1, 9, 3, 2]",8,0.8,0.8,"{0: 1.0, 5: 1.0, 8: 1.0, 6: 1.0, 1: 1.0, 9: 1.0, 3: 1.0, 2: 1.0}",,,
1753358824.1537094,6,10,"[4, 5, 7, 9, 6, 0, 1, 8]",8,0.8,0.8,"{4: 1.0, 5: 1.0, 7: 1.0, 9: 1.0, 6: 1.0, 0: 1.0, 1: 1.0, 8: 1.0}",,,
1753358830.3107953,7,10,"[3, 7, 8, 4, 6, 2, 9, 5]",8,0.8,0.8,"{3: 1.0, 7: 1.0, 8: 1.0, 4: 1.0, 6: 1.0, 2: 1.0, 9: 1.0, 5: 1.0}",,,
1753358836.9683588,8,10,"[2, 7, 8, 3, 4, 9, 0, 1]",8,0.8,0.8,"{2: 1.0, 7: 1.0, 8: 1.0, 3: 1.0, 4: 1.0, 9: 1.0, 0: 1.0, 1: 1.0}",,,
1753358843.491262,9,10,"[4, 3, 2, 5, 9, 1, 7, 8]",8,0.8,0.8,"{4: 1.0, 3: 1.0, 2: 1.0, 5: 1.0, 9: 1.0, 1: 1.0, 7: 1.0, 8: 1.0}",,,
1753358850.2941384,10,10,"[6, 2, 1, 7, 3, 9, 0, 4]",8,0.8,0.8,"{6: 1.0, 2: 1.0, 1: 1.0, 7: 1.0, 3: 1.0, 9: 1.0, 0: 1.0, 4: 1.0}",,,
