timestamp,round_num,total_clients,sampled_clients,num_sampled_clients,client_sampling_rate,actual_client_rate,data_sampling_rates,total_data_points,sampled_data_points,actual_data_rate
1753370170.169211,1,5,[2],1,0.2,0.2,{2: 1.0},,,
1753370198.9218187,2,5,[0],1,0.2,0.2,{0: 1.0},,,
1753370231.1066709,3,5,[4],1,0.2,0.2,{4: 1.0},,,
1753370263.9078908,4,5,[0],1,0.2,0.2,{0: 1.0},,,
1753370271.923801,5,5,[2],1,0.2,0.2,{2: 1.0},,,
1753370278.426167,6,5,[1],1,0.2,0.2,{1: 1.0},,,
1753370311.2057345,7,5,[0],1,0.2,0.2,{0: 1.0},,,
1753370319.2898645,8,5,[1],1,0.2,0.2,{1: 1.0},,,
1753370328.5071898,9,5,[1],1,0.2,0.2,{1: 1.0},,,
1753370337.024457,10,5,[3],1,0.2,0.2,{3: 1.0},,,
