node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,43.974161,-92.469515,north_america,America/Chicago
1,Baltimore,USA,39.288661,-76.565586,europe,America/New_York
2,Palo Alto,USA,37.483,-122.153985,asia_pacific,America/Los_Angeles
3,Boston,USA,42.365286,-71.101563,south_america,America/New_York
4,Los Angeles,USA,34.092244,-118.231344,africa,America/Los_Angeles
5,London,UK,51.459211,-0.096509,north_america,Europe/London
6,Paris,France,48.862329,2.393184,europe,Europe/Paris
7,Tokyo,Japan,35.696981,139.653497,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.375514,103.865114,south_america,Asia/Singapore
9,Sydney,Australia,-33.867065,151.242128,africa,Australia/Sydney
