node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,local,FedRAMP,radiology,2009,public,mayo_clinic,tier1_hospital,3025
1,local,ISO27001,oncology,1984,mixed,johns_hopkins,tier2_hospital,2157
2,local,ISO27001,cardiology,2012,mixed,stanford_med,research_center,4246
3,international,ISO27001,neurology,1984,mixed,mass_general,mobile_unit,3910
4,international,HIPAA_compliant,pathology,1990,mixed,ucla_health,edge_device,4128
5,regional,SOC2,radiology,2015,mixed,mayo_clinic,tier1_hospital,242
6,international,ISO27001,oncology,1992,mixed,johns_hopkins,tier2_hospital,965
7,international,SOC2,cardiology,1987,research_grant,stanford_med,research_center,1023
8,local,FedRAMP,neurology,1975,public,mass_general,mobile_unit,1921
9,national,ISO27001,pathology,1950,research_grant,ucla_health,edge_device,1296
